H, ύ	X, μμ	Y, μμ
-1592.57	22	4
-1692.89	23	4
-1809.40	24	4
-1915.88	25	4
-2046.56	26	4
-2168.38	27	4
-2307.69	28	4
-2437.22	29	4
-2590.15	30	4
-433.48	0	5
-459.59	1	5
-483.48	2	5
-512.74	3	5
-540.08	4	5
-572.78	5	5
-603.58	6	5
-641.69	7	5
-677.23	8	5
-719.70	9	5
-759.85	10	5
-810.27	11	5
-857.07	12	5
-912.90	13	5
-965.72	14	5
-1036.87	15	5
-1111.13	16	5
-1175.84	17	5
-1255.93	18	5
-1333.50	19	5
-1424.05	20	5
-1509.55	21	5
-1613.24	22	5
-1711.73	23	5
-1829.40	24	5
-1939.11	25	5
-2070.89	26	5
-2193.71	27	5
-2338.57	28	5
-2470.25	29	5
-2629.34	30	5
-445.98	0	6
-469.42	1	6
-497.81	2	6
-523.60	3	6
-555.37	4	6
-584.99	5	6
-622.25	6	6
-655.70	7	6
-696.51	8	6
-734.20	9	6
-782.59	10	6
-825.96	11	6
-880.36	12	6
-929.80	13	6
-991.29	14	6
-1067.49	15	6
-1129.34	16	6
-1207.02	17	6
-1278.82	18	6
-1369.76	19	6
-1451.01	20	6
-1551.78	21	6
-1647.62	22	6
-1764.17	23	6
-1870.93	24	6
-2002.32	25	6
-2120.73	26	6
-2268.39	27	6
-2397.21	28	6
-2558.10	29	6
-2701.18	30	6
-449.95	0	7
-473.59	1	7
-501.70	2	7
-527.36	3	7
-559.23	4	7
-589.05	5	7
-626.30	6	7
-659.63	7	7
-701.70	8	7
-739.60	9	7
-787.56	10	7
-832.50	11	7
-887.89	12	7
-938.63	13	7
-1000.96	14	7
-1080.11	15	7
-1140.92	16	7
-1219.37	17	7
-1294.38	18	7
-1387.22	19	7
-1469.10	20	7
-1571.34	21	7
-1667.99	22	7
-1786.11	23	7
-1893.13	24	7
-2026.20	25	7
-2148.38	26	7
-2295.33	27	7
-2428.52	28	7
-2588.39	29	7
-2735.97	30	7
-452.89	0	8
-476.25	1	8
-504.99	2	8
-531.09	3	8
-563.78	4	8
-593.61	5	8
-631.44	6	8
-665.47	7	8
-707.96	8	8
-746.89	9	8
-796.03	10	8
-841.51	11	8
-897.60	12	8
-949.14	13	8
-1012.98	14	8
-1093.65	15	8
-1156.74	16	8
-1236.63	17	8
-1313.94	18	8
-1407.05	19	8
-1492.49	20	8
-1596.80	21	8
-1697.50	22	8
-1817.99	23	8
-1928.24	24	8
-2060.95	25	8
-2189.09	26	8
-2338.12	27	8
-2478.00	28	8
-2642.84	29	8
-2795.82	30	8
-457.85	0	9
-485.34	1	9
-510.62	2	9
-541.72	3	9
-570.54	4	9
-606.52	5	9
-639.32	6	9
-679.72	7	9
-717.80	8	9
-764.59	9	9
-809.09	10	9
-862.35	11	9
-913.13	12	9
-973.69	13	9
-1033.28	14	9
-1111.19	15	9
-1188.17	16	9
-1264.75	17	9
-1352.98	18	9
-1439.16	19	9
-1536.16	20	9
-1636.24	21	9
-1747.81	22	9
-1861.75	23	9
-1990.95	24	9
-2117.05	25	9
-2262.58	26	9
-2399.79	27	9
-2559.44	28	9
-2714.88	29	9
-2888.99	30	9
-459.61	0	10
-487.31	1	10
-512.83	2	10
-544.59	3	10
-573.69	4	10
-610.25	5	10
-643.26	6	10
-684.88	7	10
-723.62	8	10
-771.21	9	10
-816.41	10	10
-871.32	11	10
-921.22	12	10
-983.36	13	10
-1042.79	14	10
-1121.37	15	10
-1201.36	16	10
-1278.19	17	10
-1369.42	18	10
-1454.03	19	10
-1554.66	20	10
-1653.87	21	10
-1771.44	22	10
-1881.45	23	10
-2014.29	24	10
-2136.99	25	10
-2286.35	26	10
-2419.49	27	10
-2585.81	28	10
-2739.25	29	10
-2916.02	30	10
-463.03	0	11
-491.06	1	11
-517.44	2	11
-549.69	3	11
-578.75	4	11
-616.04	5	11
-649.50	6	11
-691.41	7	11
-729.68	8	11
-777.90	9	11
-823.25	10	11
-878.70	11	11
-929.02	12	11
-991.84	13	11
-1051.42	14	11
-1131.24	15	11
-1211.16	16	11
-1287.00	17	11
-1378.59	18	11
-1459.81	19	11
-1563.02	20	11
-1661.23	21	11
-1778.46	22	11
-1887.79	23	11
-2022.76	24	11
-2145.64	25	11
-2294.26	26	11
-2433.93	27	11
-2600.03	28	11
-2757.49	29	11
-2936.98	30	11
-465.83	0	12
-494.55	1	12
-520.77	2	12
-552.87	3	12
-582.36	4	12
-619.62	5	12
-653.14	6	12
-694.67	7	12
-733.02	8	12
-781.75	9	12
-824.93	10	12
-880.05	11	12
-930.15	12	12
-993.26	13	12
-1051.84	14	12
-1131.40	15	12
-1210.56	16	12
-1284.96	17	12
-1376.71	18	12
-1459.58	19	12
-1561.59	20	12
-1661.74	21	12
-1780.11	22	12
-1890.75	23	12
-2025.30	24	12
-2150.44	25	12
-2302.87	26	12
-2441.86	27	12
-2609.97	28	12
-2766.86	29	12
-2950.69	30	12
-467.19	0	13
-495.09	1	13
-520.45	2	13
-552.45	3	13
-581.69	4	13
-619.02	5	13
-652.17	6	13
-693.72	7	13
-732.03	8	13
-779.94	9	13
-824.63	10	13
-879.54	11	13
-930.71	12	13
-993.16	13	13
-1052.83	14	13
-1133.99	15	13
-1211.86	16	13
-1288.95	17	13
-1381.35	18	13
-1464.51	19	13
-1566.67	20	13
-1666.93	21	13
-1786.55	22	13
-1897.43	23	13
-2033.84	24	13
-2158.34	25	13
-2309.69	26	13
-2449.70	27	13
-2616.51	28	13
-2775.94	29	13
-2957.20	30	13
-465.58	0	14
-493.92	1	14
-519.65	2	14
-551.99	3	14
-581.20	4	14
-618.42	5	14
-651.55	6	14
-693.18	7	14
-732.02	8	14
-780.26	9	14
-825.12	10	14
-879.44	11	14
-930.71	12	14
-993.87	13	14
-1054.44	14	14
-1135.92	15	14
-1213.54	16	14
-1291.78	17	14
-1383.98	18	14
-1469.88	19	14
-1572.85	20	14
-1675.32	21	14
-1763.91	22	14
-1892.53	23	14
-2008.62	24	14
-2149.77	25	14
-2286.40	26	14
-2445.27	27	14
-2593.11	28	14
-2768.82	29	14
-2934.38	30	14
-461.00	0	15
-485.27	1	15
-514.58	2	15
-541.61	3	15
-575.21	4	15
-606.23	5	15
-645.55	6	15
-681.14	7	15
-724.80	8	15
-766.13	9	15
-816.43	10	15
-865.91	11	15
-924.60	12	15
-978.72	13	15
-1042.51	14	15
-1124.78	15	15
-1197.27	16	15
-1279.87	17	15
-1364.25	18	15
-1460.44	19	15
-1551.55	20	15
-1657.67	21	15
-1768.17	22	15
-1894.54	23	15
-2014.91	24	15
-2157.28	25	15
-2293.22	26	15
-2451.60	27	15
-2601.41	28	15
-2777.94	29	15
-2943.30	30	15
-463.99	0	16
-492.24	1	16
-518.10	2	16
-550.40	3	16
-579.97	4	16
-617.21	5	16
-650.27	6	16
-692.68	7	16
-731.71	8	16
-780.52	9	16
-826.25	10	16
-882.13	11	16
-932.92	12	16
-995.45	13	16
-1057.03	14	16
-1136.60	15	16
-1217.13	16	16
-1296.24	17	16
-1389.14	18	16
-1474.93	19	16
-1576.82	20	16
-1679.42	21	16
-1798.16	22	16
-1911.31	23	16
-2048.76	24	16
-2174.87	25	16
-2326.86	26	16
-2466.00	27	16
-2636.85	28	16
-2794.46	29	16
-2979.53	30	16
-464.18	0	17
-492.76	1	17
-519.20	2	17
-551.23	3	17
-580.62	4	17
-617.86	5	17
-651.53	6	17
-693.75	7	17
-732.29	8	17
-780.71	9	17
-825.98	10	17
-881.09	11	17
-932.17	12	17
-994.88	13	17
-1055.85	14	17
-1135.04	15	17
-1215.15	16	17
-1291.62	17	17
-1384.28	18	17
-1466.20	19	17
-1570.52	20	17
-1669.50	21	17
-1788.27	22	17
-1898.07	23	17
-2035.29	24	17
-2159.33	25	17
-2311.12	26	17
-2452.03	27	17
-2620.48	28	17
-2778.98	29	17
-2962.73	30	17
-464.57	0	18
-493.22	1	18
-519.10	2	18
-550.81	3	18
-580.58	4	18
-617.59	5	18
-650.80	6	18
-692.43	7	18
-730.18	8	18
-778.59	9	18
-821.84	10	18
-876.66	11	18
-926.35	12	18
-989.92	13	18
-1047.74	14	18
-1126.64	15	18
-1206.16	16	18
-1280.25	17	18
-1371.25	18	18
-1454.53	19	18
-1557.54	20	18
-1654.76	21	18
-1772.74	22	18
-1885.01	23	18
-2018.91	24	18
-2144.37	25	18
-2296.75	26	18
-2434.96	27	18
-2602.71	28	18
-2761.61	29	18
-2944.73	30	18
-462.30	0	19
-490.18	1	19
-515.24	2	19
-546.85	3	19
-575.52	4	19
-611.60	5	19
-644.49	6	19
-685.20	7	19
-722.96	8	19
-770.63	9	19
-814.23	10	19
-867.77	11	19
-918.34	12	19
-979.52	13	19
-1038.53	14	19
-1118.36	15	19
-1195.28	16	19
-1270.09	17	19
-1360.98	18	19
-1444.37	19	19
-1544.94	20	19
-1643.11	21	19
-1760.55	22	19
-1870.01	23	19
-2004.38	24	19
-2128.88	25	19
-2277.67	26	19
-2416.58	27	19
-2583.46	28	19
-2738.49	29	19
-2919.07	30	19
-458.28	0	20
-485.56	1	20
-510.87	2	20
-541.94	3	20
-570.17	4	20
-606.88	5	20
-638.89	6	20
-679.49	7	20
-717.38	8	20
-763.93	9	20
-807.69	10	20
-861.27	11	20
-910.35	12	20
-972.06	13	20
-1031.01	14	20
-1109.43	15	20
-1185.32	16	20
-1262.16	17	20
-1350.44	18	20
-1434.93	19	20
-1534.86	20	20
-1633.76	21	20
-1749.76	22	20
-1861.00	23	20
-1991.30	24	20
-2118.41	25	20
-2264.75	26	20
-2403.90	27	20
-2568.34	28	20
-2726.15	29	20
-2901.39	30	20
-453.53	0	21
-480.67	1	21
-505.53	2	21
-536.10	3	21
-564.36	4	21
-600.22	5	21
-632.42	6	21
-672.82	7	21
-710.78	8	21
-756.74	9	21
-800.68	10	21
-853.87	11	21
-903.58	12	21
-963.09	13	21
-1022.18	14	21
-1098.71	15	21
-1176.11	16	21
-1251.83	17	21
-1340.65	18	21
-1422.90	19	21
-1521.50	20	21
-1618.40	21	21
-1735.39	22	21
-1843.76	23	21
-1973.18	24	21
-2098.11	25	21
-2241.87	26	21
-2377.87	27	21
-2538.95	28	21
-2694.12	29	21
-2866.26	30	21
-447.30	0	22
-471.41	1	22
-499.96	2	22
-525.91	3	22
-558.78	4	22
-588.12	5	22
-625.56	6	22
-659.80	7	22
-702.35	8	22
-741.22	9	22
-790.59	10	22
-836.71	11	22
-892.41	12	22
-942.81	13	22
-1006.58	14	22
-1083.95	15	22
-1151.14	16	22
-1229.92	17	22
-1307.94	18	22
-1399.44	19	22
-1485.25	20	22
-1588.72	21	22
-1689.01	22	22
-1807.48	23	22
-1919.73	24	22
-2054.20	25	22
-2180.51	26	22
-2327.75	27	22
-2467.42	28	22
-2632.47	29	22
-2785.47	30	22
-445.52	0	23
-468.21	1	23
-497.25	2	23
-522.78	3	23
-554.81	4	23
-583.81	5	23
-621.38	6	23
-655.34	7	23
-696.73	8	23
-735.13	9	23
-783.19	10	23
-828.13	11	23
-882.33	12	23
-933.53	13	23
-996.27	14	23
-1071.88	15	23
-1136.40	16	23
-1214.57	17	23
-1288.67	18	23
-1378.11	19	23
-1461.28	20	23
-1564.47	21	23
-1658.47	22	23
-1776.75	23	23
-1884.53	24	23
-2017.58	25	23
-2137.96	26	23
-2286.56	27	23
-2420.53	28	23
-2583.64	29	23
-2730.79	30	23
-443.03	0	24
-466.13	1	24
-494.11	2	24
-519.38	3	24
-551.01	4	24
-579.99	5	24
-616.70	6	24
-649.23	7	24
-690.08	8	24
-727.37	9	24
-773.83	10	24
-818.34	11	24
-872.04	12	24
-920.70	13	24
-982.21	14	24
-1056.99	15	24
-1117.59	16	24
-1194.64	17	24
-1266.76	18	24
-1355.48	19	24
-1435.78	20	24
-1536.83	21	24
-1630.44	22	24
-1745.09	23	24
-1851.84	24	24
-1981.77	25	24
-2101.14	26	24
-2247.07	27	24
-2376.66	28	24
-2537.16	29	24
-2682.45	30	24
-437.64	0	25
-459.89	1	25
-487.12	2	25
-511.51	3	25
-542.39	4	25
-570.20	5	25
-606.06	6	25
-637.63	7	25
-677.82	8	25
-714.05	9	25
-760.18	10	25
-802.60	11	25
-855.44	12	25
-902.87	13	25
-962.78	14	25
-1038.07	15	25
-1096.53	16	25
-1170.42	17	25
-1242.67	18	25
-1329.18	19	25
-1389.38	20	25
-1482.63	21	25
-1586.03	22	25
-1683.35	23	25
-1801.28	24	25
-1908.00	25	25
-2041.58	26	25
-2164.11	27	25
-2311.23	28	25
-2443.03	29	25
-2601.58	30	25
-423.53	0	26
-448.43	1	26
-470.96	2	26
-498.77	3	26
-524.55	4	26
-555.75	5	26
-584.87	6	26
-621.25	7	26
-654.80	8	26
-694.89	9	26
-733.46	10	26
-780.09	11	26
-825.43	12	26
-878.82	13	26
-928.74	14	26
-998.73	15	26
-1066.78	16	26
-1129.54	17	26
-1206.15	18	26
-1280.37	19	26
-1368.45	20	26
-1451.88	21	26
-1551.11	22	26
-1647.67	23	26
-1758.48	24	26
-1865.96	25	26
-1991.49	26	26
-2112.63	27	26
-2251.58	28	26
-2382.30	29	26
-2530.17	30	26
-417.79	0	27
-442.51	1	27
-464.63	2	27
-492.02	3	27
-517.11	4	27
-548.07	5	27
-576.98	6	27
-613.51	7	27
-646.33	8	27
-686.92	9	27
-724.11	10	27
-771.20	11	27
-815.00	12	27
-867.24	13	27
-916.70	14	27
-982.89	15	27
-1052.63	16	27
-1114.32	17	27
-1189.92	18	27
-1261.57	19	27
-1346.41	20	27
-1428.24	21	27
-1523.44	22	27
-1618.12	23	27
-1726.61	24	27
-1830.64	25	27
-1950.65	26	27
-2069.53	27	27
-2202.97	28	27
-2328.86	29	27
-2479.23	30	27
-412.71	0	28
-437.04	1	28
-458.99	2	28
-486.35	3	28
-511.28	4	28
-541.86	5	28
-570.02	6	28
-605.18	7	28
-637.75	8	28
-677.21	9	28
-714.08	10	28
-759.89	11	28
-802.59	12	28
-853.32	13	28
-901.60	14	28
-967.26	15	28
-1033.59	16	28
-1093.42	17	28
-1166.33	18	28
-1234.69	19	28
-1316.81	20	28
-1396.06	21	28
-1488.12	22	28
-1579.94	23	28
-1685.40	24	28
-1784.37	25	28
-1902.81	26	28
-2012.35	27	28
-2142.76	28	28
-2261.45	29	28
-2424.25	30	28
