H, ύ	X, μμ	Y, μμ
-209.29	6	9
-213.95	7	9
-218.89	8	9
-222.91	9	9
-227.38	10	9
-231.59	11	9
-236.99	12	9
-241.32	13	9
-244.82	14	9
-249.11	15	9
-251.84	16	9
-254.35	17	9
-256.52	18	9
-258.28	19	9
-259.33	20	9
-257.59	21	9
-255.03	22	9
-251.37	23	9
-246.62	24	9
-240.80	25	9
-232.62	26	9
-219.87	27	9
-206.70	28	9
-187.75	29	9
-169.71	30	9
-174.77	0	10
-179.20	1	10
-184.36	2	10
-188.71	3	10
-193.71	4	10
-198.61	5	10
-204.12	6	10
-207.86	7	10
-212.97	8	10
-217.32	9	10
-222.47	10	10
-227.36	11	10
-232.44	12	10
-236.40	13	10
-240.32	14	10
-245.23	15	10
-249.14	16	10
-252.83	17	10
-256.03	18	10
-258.43	19	10
-259.01	20	10
-259.14	21	10
-258.92	22	10
-259.75	23	10
-258.44	24	10
-254.93	25	10
-250.57	26	10
-244.32	27	10
-231.33	28	10
-214.75	29	10
-200.19	30	10
-170.98	0	11
-175.49	1	11
-180.22	2	11
-184.72	3	11
-190.00	4	11
-194.90	5	11
-200.34	6	11
-204.68	7	11
-210.02	8	11
-214.96	9	11
-220.37	10	11
-225.35	11	11
-230.94	12	11
-235.47	13	11
-240.62	14	11
-246.22	15	11
-250.94	16	11
-256.28	17	11
-261.31	18	11
-267.04	19	11
-269.82	20	11
-270.52	21	11
-272.29	22	11
-273.06	23	11
-272.01	24	11
-270.95	25	11
-267.29	26	11
-260.95	27	11
-253.46	28	11
-243.57	29	11
-231.42	30	11
-168.90	0	12
-173.75	1	12
-178.84	2	12
-183.63	3	12
-189.07	4	12
-193.92	5	12
-199.43	6	12
-204.46	7	12
-210.55	8	12
-216.04	9	12
-222.40	10	12
-228.41	11	12
-235.44	12	12
-239.73	13	12
-246.14	14	12
-254.10	15	12
-259.29	16	12
-265.28	17	12
-270.34	18	12
-275.69	19	12
-280.14	20	12
-284.74	21	12
-288.53	22	12
-290.13	23	12
-289.95	24	12
-288.67	25	12
-287.09	26	12
-285.12	27	12
-277.73	28	12
-267.88	29	12
-257.77	30	12
-171.18	0	13
-176.91	1	13
-182.23	2	13
-186.91	3	13
-193.58	4	13
-199.15	5	13
-205.81	6	13
-212.15	7	13
-219.27	8	13
-225.35	9	13
-232.50	10	13
-239.41	11	13
-246.19	12	13
-251.92	13	13
-258.63	14	13
-267.09	15	13
-272.71	16	13
-278.46	17	13
-283.72	18	13
-289.24	19	13
-293.62	20	13
-297.76	21	13
-298.91	22	13
-298.85	23	13
-297.78	24	13
-295.40	25	13
-292.08	26	13
-287.57	27	13
-277.33	28	13
-259.84	29	13
-239.27	30	13
-175.11	0	14
-180.69	1	14
-186.89	2	14
-192.17	3	14
-198.42	4	14
-204.10	5	14
-210.77	6	14
-216.50	7	14
-223.50	8	14
-229.13	9	14
-235.81	10	14
-241.55	11	14
-247.44	12	14
-252.47	13	14
-258.35	14	14
-265.02	15	14
-269.90	16	14
-274.05	17	14
-276.13	18	14
-278.18	19	14
-280.19	20	14
-281.45	21	14
-280.95	22	14
-278.58	23	14
-274.51	24	14
-268.19	25	14
-263.32	26	14
-255.05	27	14
-239.82	28	14
-220.07	29	14
-197.68	30	14
-177.83	0	15
-183.00	1	15
-188.74	2	15
-193.51	3	15
-199.63	4	15
-204.63	5	15
-210.67	6	15
-215.68	7	15
-220.91	8	15
-225.30	9	15
-230.44	10	15
-234.31	11	15
-239.07	12	15
-243.37	13	15
-248.06	14	15
-254.35	15	15
-257.74	16	15
-260.31	17	15
-262.14	18	15
-262.91	19	15
-264.03	20	15
-264.70	21	15
-263.45	22	15
-259.41	23	15
-253.11	24	15
-245.39	25	15
-237.00	26	15
-226.58	27	15
-216.91	28	15
-197.55	29	15
-177.43	30	15
-176.46	0	16
-180.87	1	16
-185.77	2	16
-189.95	3	16
-194.90	4	16
-199.33	5	16
-205.42	6	16
-209.41	7	16
-214.63	8	16
-219.47	9	16
-224.30	10	16
-229.06	11	16
-234.75	12	16
-239.20	13	16
-243.46	14	16
-247.94	15	16
-252.29	16	16
-256.22	17	16
-258.77	18	16
-261.36	19	16
-262.75	20	16
-263.88	21	16
-264.02	22	16
-263.80	23	16
-262.46	24	16
-259.15	25	16
-255.44	26	16
-250.66	27	16
-241.52	28	16
-226.03	29	16
-212.08	30	16
-171.70	0	17
-176.13	1	17
-181.08	2	17
-185.84	3	17
-191.52	4	17
-196.32	5	17
-201.43	6	17
-205.93	7	17
-211.66	8	17
-216.67	9	17
-222.38	10	17
-227.54	11	17
-232.98	12	17
-237.57	13	17
-243.18	14	17
-249.81	15	17
-254.85	16	17
-261.19	17	17
-266.04	18	17
-268.86	19	17
-271.43	20	17
-276.35	21	17
-278.19	22	17
-274.88	23	17
-274.57	24	17
-272.58	25	17
-268.83	26	17
-264.59	27	17
-259.29	28	17
-249.68	29	17
-238.75	30	17
-169.73	0	18
-174.47	1	18
-179.89	2	18
-184.44	3	18
-190.21	4	18
-195.33	5	18
-201.57	6	18
-206.88	7	18
-213.46	8	18
-219.42	9	18
-225.06	10	18
-230.72	11	18
-237.77	12	18
-243.32	13	18
-249.78	14	18
-256.38	15	18
-263.57	16	18
-269.43	17	18
-275.03	18	18
-280.39	19	18
-285.82	20	18
-289.72	21	18
-293.34	22	18
-295.81	23	18
-297.70	24	18
-297.02	25	18
-294.85	26	18
-292.25	27	18
-289.50	28	18
-281.87	29	18
-268.10	30	18
-170.22	0	19
-176.11	1	19
-181.64	2	19
-187.88	3	19
-193.35	4	19
-200.46	5	19
-206.29	6	19
-213.00	7	19
-219.36	8	19
-226.50	9	19
-232.34	10	19
-239.16	11	19
-245.68	12	19
-252.54	13	19
-258.16	14	19
-266.17	15	19
-273.32	16	19
-278.96	17	19
-284.51	18	19
-287.76	19	19
-291.37	20	19
-294.92	21	19
-297.43	22	19
-298.71	23	19
-299.02	24	19
-295.58	25	19
-287.88	26	19
-279.12	27	19
-268.13	28	19
-254.70	29	19
-233.94	30	19
-173.73	0	20
-179.72	1	20
-184.98	2	20
-191.33	3	20
-196.59	4	20
-203.27	5	20
-208.72	6	20
-215.37	7	20
-220.78	8	20
-226.72	9	20
-231.76	10	20
-237.99	11	20
-243.17	12	20
-249.24	13	20
-253.58	14	20
-258.29	15	20
-262.27	16	20
-265.53	17	20
-269.31	18	20
-271.27	19	20
-272.71	20	20
-273.56	21	20
-273.78	22	20
-273.62	23	20
-267.76	24	20
-261.07	25	20
-250.88	26	20
-239.00	27	20
-225.23	28	20
-213.02	29	20
-190.56	30	20
-174.50	0	21
-180.30	1	21
-185.10	2	21
-191.02	3	21
-195.69	4	21
-200.75	5	21
-205.15	6	21
-210.49	7	21
-214.45	8	21
-219.33	9	21
-223.66	10	21
-229.03	11	21
-234.49	12	21
-238.91	13	21
-242.76	14	21
-247.33	15	21
-251.22	16	21
-254.72	17	21
-258.42	18	21
-260.41	19	21
-260.13	20	21
-260.53	21	21
-259.94	22	21
-257.86	23	21
-254.96	24	21
-250.07	25	21
-240.78	26	21
-230.94	27	21
-218.22	28	21
-208.78	29	21
-190.56	30	21
-170.61	0	22
-175.51	1	22
-179.75	2	22
-185.60	3	22
-189.40	4	22
-194.29	5	22
-198.89	6	22
-203.82	7	22
-208.54	8	22
-214.13	9	22
-219.05	10	22
-223.90	11	22
-228.21	12	22
-233.51	13	22
-237.83	14	22
-243.20	15	22
-248.10	16	22
-251.69	17	22
-255.49	18	22
-258.25	19	22
-261.74	20	22
-264.46	21	22
-267.24	22	22
-269.33	23	22
-269.44	24	22
-264.82	25	22
-259.87	26	22
-255.30	27	22
-246.70	28	22
-237.11	29	22
-221.87	30	22
-166.73	0	23
-172.07	1	23
-176.50	2	23
-181.36	3	23
-185.88	4	23
-191.33	5	23
-196.03	6	23
-201.75	7	23
-206.55	8	23
-211.83	9	23
-216.75	10	23
-222.91	11	23
-228.57	12	23
-235.02	13	23
-240.33	14	23
-247.44	15	23
-252.09	16	23
-257.39	17	23
-263.49	18	23
-267.89	19	23
-271.61	20	23
-275.74	21	23
-279.72	22	23
-282.33	23	23
-283.26	24	23
-283.88	25	23
-282.17	26	23
-276.74	27	23
-268.53	28	23
-261.17	29	23
-249.79	30	23
-165.21	0	24
-170.86	1	24
-175.73	2	24
-181.56	3	24
-186.76	4	24
-193.07	5	24
-197.33	6	24
-204.00	7	24
-209.66	8	24
-215.91	9	24
-221.85	10	24
-229.51	11	24
-235.63	12	24
-242.50	13	24
-248.78	14	24
-256.76	15	24
-262.95	16	24
-268.29	17	24
-274.57	18	24
-279.72	19	24
-284.11	20	24
-288.09	21	24
-292.71	22	24
-295.46	23	24
-297.72	24	24
-297.81	25	24
-294.40	26	24
-287.29	27	24
-278.64	28	24
-269.15	29	24
-253.95	30	24
-168.03	0	25
-174.17	1	25
-179.20	2	25
-185.51	3	25
-190.73	4	25
-197.06	5	25
-202.28	6	25
-208.68	7	25
-214.25	8	25
-220.79	9	25
-226.21	10	25
-233.05	11	25
-238.86	12	25
-245.65	13	25
-251.01	14	25
-257.40	15	25
-262.74	16	25
-267.49	17	25
-272.17	18	25
-276.29	19	25
-279.32	20	25
-280.91	21	25
-280.82	22	25
-280.54	23	25
-278.74	24	25
-275.25	25	25
-268.68	26	25
-260.24	27	25
-246.76	28	25
-233.73	29	25
-218.98	30	25
-169.55	0	26
-175.56	1	26
-180.54	2	26
-186.62	3	26
-191.57	4	26
-197.11	5	26
-201.88	6	26
-207.83	7	26
-212.85	8	26
-218.51	9	26
-223.08	10	26
-227.92	11	26
-232.00	12	26
-236.60	13	26
-240.20	14	26
-245.58	15	26
-249.71	16	26
-253.32	17	26
-257.73	18	26
-259.86	19	26
-260.50	20	26
-260.92	21	26
-259.17	22	26
-257.90	23	26
-255.25	24	26
-251.48	25	26
-242.70	26	26
-231.86	27	26
-217.80	28	26
-202.97	29	26
-184.31	30	26
-169.02	0	27
-174.00	1	27
-178.23	2	27
-183.22	3	27
-187.28	4	27
-191.94	5	27
-196.08	6	27
-200.98	7	27
-205.80	8	27
-210.98	9	27
-214.68	10	27
-219.75	11	27
-223.89	12	27
-228.47	13	27
-232.90	14	27
-238.34	15	27
-242.59	16	27
-245.17	17	27
-248.82	18	27
-251.71	19	27
-253.96	20	27
-255.21	21	27
-255.58	22	27
-255.10	23	27
-253.51	24	27
-251.60	25	27
-249.13	26	27
-243.75	27	27
-236.36	28	27
-228.36	29	27
-212.87	30	27
-164.05	0	28
-168.38	1	28
-172.23	2	28
-177.19	3	28
-181.26	4	28
-186.33	5	28
-190.72	6	28
-196.38	7	28
-200.63	8	28
-205.31	9	28
-209.67	10	28
-214.86	11	28
-219.75	12	28
-224.94	13	28
-229.34	14	28
-234.48	15	28
-239.48	16	28
-244.08	17	28
-249.40	18	28
-254.24	19	28
-257.73	20	28
-261.25	21	28
-261.91	22	28
-264.34	23	28
-266.96	24	28
-266.60	25	28
-264.79	26	28
-261.24	27	28
-256.77	28	28
-249.22	29	28
-241.15	30	28
