H, ύ	X, μμ	Y, μμ
-1113.56	16	8
-1181.98	17	8
-1264.60	18	8
-1346.91	19	8
-1442.21	20	8
-1532.42	21	8
-1638.21	22	8
-1747.03	23	8
-1872.37	24	8
-1992.16	25	8
-2135.90	26	8
-2270.34	27	8
-2431.31	28	8
-2576.64	29	8
-2755.56	30	8
-434.26	0	9
-460.46	1	9
-484.19	2	9
-513.65	3	9
-540.74	4	9
-574.33	5	9
-605.53	6	9
-643.73	7	9
-679.93	8	9
-724.37	9	9
-764.52	10	9
-816.49	11	9
-864.75	12	9
-922.52	13	9
-977.05	14	9
-1049.78	15	9
-1127.99	16	9
-1195.99	17	9
-1281.10	18	9
-1362.69	19	9
-1461.32	20	9
-1551.15	21	9
-1662.63	22	9
-1767.94	23	9
-1897.25	24	9
-2014.75	25	9
-2160.60	26	9
-2296.25	27	9
-2456.30	28	9
-2606.79	29	9
-2789.06	30	9
-438.07	0	10
-464.53	1	10
-489.10	2	10
-518.81	3	10
-546.75	4	10
-580.57	5	10
-612.17	6	10
-650.96	7	10
-687.75	8	10
-732.25	9	10
-773.23	10	10
-824.97	11	10
-874.32	12	10
-932.73	13	10
-987.49	14	10
-1061.69	15	10
-1139.63	16	10
-1207.52	17	10
-1293.61	18	10
-1373.83	19	10
-1471.58	20	10
-1561.29	21	10
-1674.33	22	10
-1780.42	23	10
-1909.69	24	10
-2027.80	25	10
-2140.42	26	10
-2289.27	27	10
-2433.33	28	10
-2606.67	29	10
-2764.20	30	10
-437.85	0	11
-461.64	1	11
-489.38	2	11
-515.44	3	11
-546.53	4	11
-576.46	5	11
-611.88	6	11
-646.13	7	11
-687.49	8	11
-726.41	9	11
-772.45	10	11
-816.52	11	11
-870.32	12	11
-922.77	13	11
-985.55	14	11
-1059.62	15	11
-1123.12	16	11
-1203.27	17	11
-1275.05	18	11
-1366.47	19	11
-1452.03	20	11
-1558.12	21	11
-1653.60	22	11
-1775.18	23	11
-1888.03	24	11
-2026.71	25	11
-2153.27	26	11
-2311.79	27	11
-2453.11	28	11
-2632.41	29	11
-2791.22	30	11
-438.79	0	12
-461.74	1	12
-489.44	2	12
-515.06	3	12
-546.00	4	12
-574.86	5	12
-610.39	6	12
-643.44	7	12
-685.35	8	12
-723.24	9	12
-769.20	10	12
-813.32	11	12
-867.63	12	12
-919.56	13	12
-982.19	14	12
-1058.16	15	12
-1120.74	16	12
-1201.33	17	12
-1273.88	18	12
-1364.59	19	12
-1451.42	20	12
-1558.22	21	12
-1655.10	22	12
-1777.31	23	12
-1891.67	24	12
-2031.41	25	12
-2158.92	26	12
-2318.10	27	12
-2463.88	28	12
-2642.02	29	12
-2803.37	30	12
-436.79	0	13
-459.57	1	13
-487.04	2	13
-512.79	3	13
-543.73	4	13
-572.62	5	13
-607.84	6	13
-640.83	7	13
-682.41	8	13
-720.52	9	13
-766.50	10	13
-811.15	11	13
-864.51	12	13
-916.66	13	13
-979.04	14	13
-1054.63	15	13
-1120.01	16	13
-1200.82	17	13
-1273.56	18	13
-1364.08	19	13
-1453.11	20	13
-1559.08	21	13
-1659.26	22	13
-1777.24	23	13
-1894.27	24	13
-2035.28	25	13
-2165.26	26	13
-2326.70	27	13
-2474.81	28	13
-2653.71	29	13
-2816.38	30	13
-440.73	0	14
-467.35	1	14
-491.89	2	14
-521.87	3	14
-549.20	4	14
-583.56	5	14
-614.98	6	14
-654.82	7	14
-691.25	8	14
-735.72	9	14
-777.28	10	14
-829.56	11	14
-878.98	12	14
-938.26	13	14
-994.03	14	14
-1069.17	15	14
-1146.99	16	14
-1218.46	17	14
-1305.48	18	14
-1389.65	19	14
-1491.17	20	14
-1583.51	21	14
-1697.76	22	14
-1809.97	23	14
-1943.29	24	14
-2067.57	25	14
-2221.43	26	14
-2362.81	27	14
-2532.31	28	14
-2692.39	29	14
-2883.93	30	14
-447.67	0	15
-470.77	1	15
-499.48	2	15
-526.01	3	15
-558.20	4	15
-588.86	5	15
-626.71	6	15
-661.09	7	15
-703.31	8	15
-744.14	9	15
-791.21	10	15
-840.49	11	15
-895.99	12	15
-949.46	13	15
-1012.77	14	15
-1090.37	15	15
-1161.78	16	15
-1241.29	17	15
-1323.02	18	15
-1418.41	19	15
-1509.15	20	15
-1612.86	21	15
-1720.88	22	15
-1844.80	23	15
-1964.62	24	15
-2107.82	25	15
-2244.28	26	15
-2407.14	27	15
-2552.26	28	15
-2736.41	29	15
-2907.57	30	15
-450.66	0	16
-477.82	1	16
-503.23	2	16
-534.21	3	16
-563.35	4	16
-599.22	5	16
-631.58	6	16
-670.75	7	16
-709.46	8	16
-756.51	9	16
-800.21	10	16
-853.04	11	16
-903.19	12	16
-964.26	13	16
-1023.09	14	16
-1100.11	15	16
-1179.95	16	16
-1253.51	17	16
-1342.98	18	16
-1425.95	19	16
-1526.23	20	16
-1624.62	21	16
-1742.98	22	16
-1853.83	23	16
-1989.40	24	16
-2116.40	25	16
-2271.13	26	16
-2411.33	27	16
-2587.22	28	16
-2748.70	29	16
-2944.83	30	16
-451.35	0	17
-478.39	1	17
-503.79	2	17
-534.68	3	17
-562.89	4	17
-599.05	5	17
-630.98	6	17
-670.99	7	17
-707.80	8	17
-754.46	9	17
-796.90	10	17
-848.96	11	17
-897.90	12	17
-959.11	13	17
-1015.61	14	17
-1092.62	15	17
-1169.54	16	17
-1241.60	17	17
-1330.06	18	17
-1412.45	19	17
-1511.91	20	17
-1610.13	21	17
-1727.46	22	17
-1836.96	23	17
-1972.55	24	17
-2099.64	25	17
-2253.86	26	17
-2396.20	27	17
-2571.39	28	17
-2732.34	29	17
-2926.73	30	17
-449.74	0	18
-476.88	1	18
-501.55	2	18
-531.80	3	18
-559.51	4	18
-595.00	5	18
-626.08	6	18
-665.45	7	18
-701.83	8	18
-748.08	9	18
-789.64	10	18
-842.01	11	18
-890.15	12	18
-950.09	13	18
-1006.52	14	18
-1084.79	15	18
-1159.03	16	18
-1231.72	17	18
-1320.13	18	18
-1401.06	19	18
-1500.11	20	18
-1598.13	21	18
-1715.25	22	18
-1823.93	23	18
-1958.02	24	18
-2084.88	25	18
-2236.66	26	18
-2379.49	27	18
-2551.86	28	18
-2715.12	29	18
-2905.46	30	18
-445.62	0	19
-472.26	1	19
-496.61	2	19
-526.57	3	19
-554.18	4	19
-589.17	5	19
-620.41	6	19
-659.14	7	19
-695.83	8	19
-740.96	9	19
-783.33	10	19
-834.61	11	19
-883.49	12	19
-942.70	13	19
-1000.33	14	19
-1076.53	15	19
-1151.24	16	19
-1224.93	17	19
-1312.77	18	19
-1394.78	19	19
-1494.71	20	19
-1591.50	21	19
-1705.11	22	19
-1817.19	23	19
-1948.08	24	19
-2076.90	25	19
-2224.65	26	19
-2369.76	27	19
-2535.42	28	19
-2703.33	29	19
-2891.66	30	19
-441.87	0	20
-468.22	1	20
-492.56	2	20
-522.49	3	20
-550.27	4	20
-584.88	5	20
-616.17	6	20
-654.55	7	20
-691.83	8	20
-736.91	9	20
-780.10	10	20
-830.45	11	20
-880.15	12	20
-937.71	13	20
-997.15	14	20
-1072.30	15	20
-1145.45	16	20
-1221.06	17	20
-1305.21	18	20
-1390.07	19	20
-1488.65	20	20
-1585.91	21	20
-1697.38	22	20
-1808.79	23	20
-1938.17	24	20
-2067.12	25	20
-2214.44	26	20
-2358.71	27	20
-2524.72	28	20
-2686.54	29	20
-2872.06	30	20
-438.36	0	21
-464.48	1	21
-488.68	2	21
-518.09	3	21
-546.01	4	21
-580.55	5	21
-612.13	6	21
-650.12	7	21
-686.23	8	21
-731.90	9	21
-773.44	10	21
-824.08	11	21
-873.15	12	21
-932.42	13	21
-987.75	14	21
-1061.38	15	21
-1136.25	16	21
-1209.61	17	21
-1296.16	18	21
-1376.86	19	21
-1474.60	20	21
-1568.68	21	21
-1682.24	22	21
-1789.75	23	21
-1919.67	24	21
-2041.40	25	21
-2189.46	26	21
-2324.57	27	21
-2492.73	28	21
-2645.67	29	21
-2831.83	30	21
-436.96	0	22
-463.47	1	22
-487.57	2	22
-517.03	3	22
-544.80	4	22
-579.13	5	22
-609.78	6	22
-648.01	7	22
-683.54	8	22
-728.90	9	22
-769.58	10	22
-819.89	11	22
-867.17	12	22
-925.20	13	22
-980.33	14	22
-1054.03	15	22
-1128.43	16	22
-1199.26	17	22
-1283.16	18	22
-1361.27	19	22
-1457.40	20	22
-1547.43	21	22
-1660.06	22	22
-1763.52	23	22
-1891.66	24	22
-2010.95	25	22
-2155.57	26	22
-2289.90	27	22
-2454.38	28	22
-2604.47	29	22
-2786.26	30	22
-441.09	0	23
-464.28	1	23
-491.97	2	23
-517.59	3	23
-548.94	4	23
-578.14	5	23
-614.01	6	23
-646.92	7	23
-688.68	8	23
-726.06	9	23
-772.12	10	23
-815.05	11	23
-868.61	12	23
-920.32	13	23
-982.01	14	23
-1054.21	15	23
-1119.63	16	23
-1197.56	17	23
-1267.55	18	23
-1356.16	19	23
-1441.07	20	23
-1543.55	21	23
-1639.14	22	23
-1756.38	23	23
-1869.74	24	23
-2003.98	25	23
-2128.36	26	23
-2282.58	27	23
-2426.49	28	23
-2595.67	29	23
-2753.29	30	23
-436.83	0	24
-459.86	1	24
-487.14	2	24
-511.96	3	24
-542.76	4	24
-570.66	5	24
-605.98	6	24
-637.60	7	24
-678.04	8	24
-715.16	9	24
-760.81	10	24
-802.54	11	24
-855.63	12	24
-905.86	13	24
-966.89	14	24
-1039.69	15	24
-1101.26	16	24
-1178.81	17	24
-1248.10	18	24
-1335.45	19	24
-1419.17	20	24
-1520.27	21	24
-1614.52	22	24
-1729.98	23	24
-1841.34	24	24
-1974.12	25	24
-2095.75	26	24
-2247.60	27	24
-2388.49	28	24
-2554.56	29	24
-2709.79	30	24
-430.26	0	25
-452.02	1	25
-478.49	2	25
-502.88	3	25
-533.09	4	25
-560.50	5	25
-594.72	6	25
-626.26	7	25
-665.96	8	25
-702.40	9	25
-746.58	10	25
-787.99	11	25
-839.61	12	25
-889.49	13	25
-949.02	14	25
-1021.43	15	25
-1081.82	16	25
-1156.77	17	25
-1226.44	18	25
-1312.21	19	25
-1395.01	20	25
-1494.51	21	25
-1587.06	22	25
-1699.12	23	25
-1808.88	24	25
-1938.15	25	25
-2057.53	26	25
-2203.35	27	25
-2342.11	28	25
-2503.87	29	25
-2651.33	30	25
-425.70	0	26
-450.43	1	26
-473.11	2	26
-501.23	3	26
-526.98	4	26
-558.55	5	26
-588.45	6	26
-624.73	7	26
-658.97	8	26
-700.11	9	26
-739.83	10	26
-786.74	11	26
-833.91	12	26
-887.91	13	26
-939.32	14	26
-1009.39	15	26
-1078.32	16	26
-1144.81	17	26
-1221.65	18	26
-1299.64	19	26
-1390.44	20	26
-1476.62	21	26
-1578.37	22	26
-1678.21	23	26
-1796.51	24	26
-1908.99	25	26
-2042.68	26	26
-2170.31	27	26
-2319.25	28	26
-2455.78	29	26
-2618.78	30	26
-427.50	0	27
-449.11	1	27
-475.91	2	27
-499.88	3	27
-529.91	4	27
-557.53	5	27
-592.50	6	27
-623.94	7	27
-662.02	8	27
-698.29	9	27
-743.23	10	27
-785.42	11	27
-836.73	12	27
-884.06	13	27
-941.49	14	27
-1010.73	15	27
-1073.15	16	27
-1145.74	17	27
-1215.64	18	27
-1300.78	19	27
-1378.14	20	27
-1473.07	21	27
-1563.97	22	27
-1675.42	23	27
-1777.37	24	27
-1901.71	25	27
-2016.18	26	27
-2154.65	27	27
-2280.43	28	27
-2435.86	29	27
-2601.88	30	27
-423.40	0	28
-444.67	1	28
-470.86	2	28
-494.38	3	28
-523.90	4	28
-551.57	5	28
-584.74	6	28
-616.00	7	28
-653.00	8	28
-688.73	9	28
-731.55	10	28
-773.21	11	28
-822.57	12	28
-868.03	13	28
-923.82	14	28
-993.05	15	28
-1051.86	16	28
-1123.05	17	28
-1188.83	18	28
-1270.32	19	28
-1344.47	20	28
-1433.90	21	28
-1522.89	22	28
-1629.25	23	28
-1726.02	24	28
-1845.67	25	28
-1955.82	26	28
-2090.83	27	28
-2211.17	28	28
-2371.08	29	28
-2487.52	30	28
