H, ύ	X, μμ	Y, μμ
-756.64	10	14
-799.68	11	14
-854.06	12	14
-904.47	13	14
-968.00	14	14
-1043.17	15	14
-1109.88	16	14
-1189.98	17	14
-1263.71	18	14
-1354.65	19	14
-1442.68	20	14
-1551.07	21	14
-1651.69	22	14
-1771.19	23	14
-1888.44	24	14
-2031.09	25	14
-2161.28	26	14
-2326.73	27	14
-2479.80	28	14
-2664.55	29	14
-2833.50	30	14
-429.60	0	15
-452.20	1	15
-479.19	2	15
-505.16	3	15
-535.40	4	15
-564.53	5	15
-599.76	6	15
-633.15	7	15
-673.90	8	15
-712.40	9	15
-758.13	10	15
-802.04	11	15
-856.01	12	15
-907.11	13	15
-969.65	14	15
-1044.51	15	15
-1109.84	16	15
-1189.17	17	15
-1261.36	18	15
-1350.51	19	15
-1437.37	20	15
-1544.35	21	15
-1642.21	22	15
-1764.16	23	15
-1877.61	24	15
-2019.48	25	15
-2150.71	26	15
-2315.20	27	15
-2466.45	28	15
-2653.69	29	15
-2823.67	30	15
-431.06	0	16
-453.81	1	16
-480.68	2	16
-506.07	3	16
-536.74	4	16
-566.11	5	16
-600.57	6	16
-633.48	7	16
-674.13	8	16
-710.63	9	16
-756.84	10	16
-800.16	11	16
-852.61	12	16
-903.32	13	16
-965.04	14	16
-1039.27	15	16
-1101.95	16	16
-1181.55	17	16
-1251.52	18	16
-1343.51	19	16
-1428.94	20	16
-1536.46	21	16
-1632.88	22	16
-1756.20	23	16
-1870.01	24	16
-2014.12	25	16
-2143.89	26	16
-2310.30	27	16
-2461.51	28	16
-2649.61	29	16
-2820.35	30	16
-428.00	0	17
-449.82	1	17
-476.63	2	17
-500.91	3	17
-531.44	4	17
-559.13	5	17
-593.99	6	17
-625.60	7	17
-666.51	8	17
-702.73	9	17
-748.19	10	17
-790.40	11	17
-843.37	12	17
-893.33	13	17
-954.57	14	17
-1029.49	15	17
-1091.16	16	17
-1169.90	17	17
-1241.96	18	17
-1332.93	19	17
-1419.43	20	17
-1526.59	21	17
-1623.51	22	17
-1744.93	23	17
-1862.03	24	17
-2004.42	25	17
-2137.58	26	17
-2302.19	27	17
-2456.45	28	17
-2642.36	29	17
-2817.71	30	17
-423.54	0	18
-445.25	1	18
-471.50	2	18
-495.66	3	18
-525.56	4	18
-553.51	5	18
-587.56	6	18
-619.66	7	18
-659.67	8	18
-696.78	9	18
-741.05	10	18
-783.96	11	18
-835.14	12	18
-887.56	13	18
-947.76	14	18
-1023.40	15	18
-1087.05	16	18
-1165.58	17	18
-1238.35	18	18
-1328.78	19	18
-1415.36	20	18
-1520.55	21	18
-1620.63	22	18
-1742.52	23	18
-1859.84	24	18
-2004.69	25	18
-2135.99	26	18
-2299.61	27	18
-2452.20	28	18
-2643.37	29	18
-2813.29	30	18
-421.98	0	19
-443.34	1	19
-469.51	2	19
-493.85	3	19
-523.64	4	19
-551.61	5	19
-585.72	6	19
-618.38	7	19
-658.03	8	19
-695.74	9	19
-739.63	10	19
-783.33	11	19
-834.26	12	19
-885.58	13	19
-946.30	14	19
-1017.24	15	19
-1084.32	16	19
-1164.25	17	19
-1235.56	18	19
-1326.16	19	19
-1410.33	20	19
-1516.68	21	19
-1615.71	22	19
-1737.76	23	19
-1852.26	24	19
-1994.03	25	19
-2123.32	26	19
-2286.38	27	19
-2439.04	28	19
-2625.00	29	19
-2793.96	30	19
-420.87	0	20
-442.64	1	20
-468.97	2	20
-493.45	3	20
-523.65	4	20
-551.49	5	20
-585.47	6	20
-617.45	7	20
-657.16	8	20
-694.49	9	20
-738.22	10	20
-781.61	11	20
-834.19	12	20
-883.71	13	20
-942.80	14	20
-1013.46	15	20
-1081.16	16	20
-1158.82	17	20
-1230.33	18	20
-1320.10	19	20
-1403.03	20	20
-1506.74	21	20
-1603.74	22	20
-1724.66	23	20
-1838.33	24	20
-1976.68	25	20
-2104.07	26	20
-2265.61	27	20
-2411.32	28	20
-2595.56	29	20
-2761.81	30	20
-419.24	0	21
-440.96	1	21
-467.11	2	21
-491.59	3	21
-521.62	4	21
-549.30	5	21
-583.24	6	21
-614.88	7	21
-653.82	8	21
-683.53	9	21
-724.00	10	21
-770.62	11	21
-815.47	12	21
-867.98	13	21
-921.05	14	21
-990.21	15	21
-1060.22	16	21
-1126.79	17	21
-1206.93	18	21
-1280.65	19	21
-1371.82	20	21
-1459.52	21	21
-1567.75	22	21
-1667.64	23	21
-1791.45	24	21
-1908.77	25	21
-2052.98	26	21
-2185.74	27	21
-2352.02	28	21
-2507.39	29	21
-2693.75	30	21
-411.65	0	22
-435.49	1	22
-458.57	2	22
-485.11	3	22
-510.68	4	22
-541.52	5	22
-570.46	6	22
-605.62	7	22
-638.32	8	22
-679.19	9	22
-716.55	10	22
-761.37	11	22
-805.94	12	22
-858.48	13	22
-909.27	14	22
-977.16	15	22
-1044.40	16	22
-1108.84	17	22
-1187.58	18	22
-1259.52	19	22
-1349.79	20	22
-1436.00	21	22
-1542.79	22	22
-1641.02	23	22
-1763.60	24	22
-1878.77	25	22
-2020.49	26	22
-2152.37	27	22
-2318.05	28	22
-2470.26	29	22
-2656.69	30	22
-406.41	0	23
-430.03	1	23
-451.59	2	23
-477.91	3	23
-501.87	4	23
-532.20	5	23
-559.21	6	23
-593.45	7	23
-625.23	8	23
-665.07	9	23
-700.81	10	23
-745.67	11	23
-787.78	12	23
-839.16	13	23
-889.00	14	23
-956.01	15	23
-1020.85	16	23
-1084.99	17	23
-1162.10	18	23
-1232.39	19	23
-1322.16	20	23
-1407.48	21	23
-1511.33	22	23
-1608.29	23	23
-1728.43	24	23
-1844.42	25	23
-1983.77	26	23
-2114.41	27	23
-2276.17	28	23
-2427.91	29	23
-2610.03	30	23
-401.20	0	24
-424.32	1	24
-445.38	2	24
-471.63	3	24
-494.89	4	24
-525.17	5	24
-551.70	6	24
-585.55	7	24
-616.31	8	24
-655.89	9	24
-691.65	10	24
-735.70	11	24
-777.54	12	24
-828.20	13	24
-877.66	14	24
-944.83	15	24
-1009.86	16	24
-1073.51	17	24
-1150.09	18	24
-1220.89	19	24
-1308.92	20	24
-1392.58	21	24
-1494.99	22	24
-1591.79	23	24
-1712.35	24	24
-1825.34	25	24
-1965.15	26	24
-2094.62	27	24
-2251.81	28	24
-2400.17	29	24
-2579.52	30	24
-395.84	0	25
-418.51	1	25
-439.41	2	25
-465.37	3	25
-488.94	4	25
-518.81	5	25
-545.63	6	25
-579.13	7	25
-610.43	8	25
-649.88	9	25
-685.78	10	25
-728.87	11	25
-770.51	12	25
-820.68	13	25
-869.73	14	25
-933.94	15	25
-998.30	16	25
-1060.65	17	25
-1134.90	18	25
-1206.77	19	25
-1291.20	20	25
-1373.82	21	25
-1472.49	22	25
-1568.82	23	25
-1684.12	24	25
-1795.32	25	25
-1929.73	26	25
-2054.37	27	25
-2206.31	28	25
-2350.62	29	25
-2524.73	30	25
-396.67	0	26
-416.58	1	26
-441.05	2	26
-463.27	3	26
-491.03	4	26
-516.77	5	26
-547.90	6	26
-576.49	7	26
-612.28	8	26
-646.45	9	26
-685.68	10	26
-724.44	11	26
-771.00	12	26
-816.30	13	26
-869.48	14	26
-930.74	15	26
-991.92	16	26
-1059.37	17	26
-1123.96	18	26
-1202.05	19	26
-1278.00	20	26
-1366.10	21	26
-1453.47	22	26
-1556.03	23	26
-1658.07	24	26
-1779.15	25	26
-1894.41	26	26
-2032.23	27	26
-2161.93	28	26
-2320.80	29	26
-2469.68	30	26
-392.96	0	27
-413.10	1	27
-436.98	2	27
-458.91	3	27
-486.11	4	27
-511.38	5	27
-541.85	6	27
-570.18	7	27
-594.45	8	27
-633.63	9	27
-667.91	10	27
-709.79	11	27
-749.63	12	27
-797.28	13	27
-843.60	14	27
-904.09	15	27
-966.41	16	27
-1024.98	17	27
-1094.71	18	27
-1159.27	19	27
-1239.59	20	27
-1313.02	21	27
-1409.57	22	27
-1494.69	23	27
-1602.86	24	27
-1704.33	25	27
-1829.64	26	27
-1943.78	27	27
-2088.20	28	27
-2219.47	29	27
-2381.38	30	27
-384.12	0	28
-406.04	1	28
-426.24	2	28
-450.64	3	28
-473.02	4	28
-501.02	5	28
-526.32	6	28
-558.08	7	28
-586.75	8	28
-622.85	9	28
-655.38	10	28
-695.73	11	28
-732.60	12	28
-780.52	13	28
-824.49	14	28
-882.30	15	28
-941.71	16	28
-995.84	17	28
-1063.42	18	28
-1124.81	19	28
-1202.00	20	28
-1273.90	21	28
-1364.95	22	28
-1447.01	23	28
-1551.07	24	28
-1649.45	25	28
-1769.62	26	28
-1880.82	27	28
-2017.79	28	28
-2146.75	29	28
-2306.74	30	28
