H, ύ	X, μμ	Y, μμ
-542.97	20	4
-571.34	21	4
-598.51	22	4
-632.20	23	4
-664.65	24	4
-704.76	25	4
-743.56	26	4
-791.91	27	4
-839.51	28	4
-889.28	29	4
-936.07	30	4
-232.81	0	5
-241.30	1	5
-251.63	2	5
-260.84	3	5
-272.19	4	5
-282.75	5	5
-295.68	6	5
-307.06	7	5
-320.44	8	5
-333.16	9	5
-348.54	10	5
-362.57	11	5
-379.90	12	5
-396.02	13	5
-414.84	14	5
-437.53	15	5
-457.48	16	5
-481.17	17	5
-503.90	18	5
-531.77	19	5
-558.11	20	5
-587.08	21	5
-616.60	22	5
-653.93	23	5
-687.85	24	5
-729.54	25	5
-770.53	26	5
-820.24	27	5
-868.68	28	5
-927.55	29	5
-984.18	30	5
-232.74	0	6
-241.84	1	6
-252.71	2	6
-262.31	3	6
-273.94	4	6
-284.71	5	6
-298.18	6	6
-310.57	7	6
-325.28	8	6
-338.79	9	6
-355.59	10	6
-369.51	11	6
-387.11	12	6
-404.72	13	6
-425.07	14	6
-449.53	15	6
-469.83	16	6
-494.71	17	6
-518.32	18	6
-546.75	19	6
-574.83	20	6
-608.28	21	6
-639.64	22	6
-678.20	23	6
-714.05	24	6
-759.14	25	6
-800.92	26	6
-852.88	27	6
-904.34	28	6
-966.48	29	6
-1023.43	30	6
-236.67	0	7
-245.55	1	7
-256.68	2	7
-267.15	3	7
-279.46	4	7
-290.68	5	7
-305.29	6	7
-317.75	7	7
-333.01	8	7
-346.63	9	7
-363.96	10	7
-379.46	11	7
-398.15	12	7
-415.12	13	7
-436.50	14	7
-462.52	15	7
-481.96	16	7
-507.34	17	7
-531.32	18	7
-560.88	19	7
-587.00	20	7
-621.36	21	7
-651.72	22	7
-690.49	23	7
-725.03	24	7
-770.39	25	7
-810.58	26	7
-862.66	27	7
-909.29	28	7
-966.53	29	7
-1015.99	30	7
-240.67	0	8
-250.53	1	8
-262.58	2	8
-272.72	3	8
-285.31	4	8
-296.58	5	8
-311.13	6	8
-323.56	7	8
-338.97	8	8
-352.85	9	8
-370.06	10	8
-385.33	11	8
-404.02	12	8
-420.45	13	8
-441.65	14	8
-467.05	15	8
-486.20	16	8
-510.93	17	8
-533.69	18	8
-561.44	19	8
-584.79	20	8
-615.83	21	8
-645.06	22	8
-681.05	23	8
-714.37	24	8
-756.12	25	8
-794.31	26	8
-842.66	27	8
-889.79	28	8
-942.04	29	8
-992.00	30	8
-244.03	0	9
-253.77	1	9
-265.53	2	9
-275.93	3	9
-288.28	4	9
-299.33	5	9
-313.47	6	9
-325.77	7	9
-340.79	8	9
-354.01	9	9
-369.70	10	9
-384.00	11	9
-400.88	12	9
-416.07	13	9
-436.06	14	9
-460.77	15	9
-480.40	16	9
-504.46	17	9
-527.16	18	9
-552.50	19	9
-577.53	20	9
-605.66	21	9
-635.39	22	9
-671.26	23	9
-705.26	24	9
-745.75	25	9
-783.76	26	9
-831.75	27	9
-877.97	28	9
-934.60	29	9
-989.88	30	9
-244.25	0	10
-253.65	1	10
-264.49	2	10
-274.34	3	10
-286.00	4	10
-296.63	5	10
-309.55	6	10
-321.45	7	10
-335.79	8	10
-349.80	9	10
-365.70	10	10
-380.32	11	10
-397.60	12	10
-413.46	13	10
-433.68	14	10
-458.36	15	10
-478.89	16	10
-501.58	17	10
-524.16	18	10
-551.92	19	10
-578.22	20	10
-609.67	21	10
-640.59	22	10
-677.03	23	10
-706.86	24	10
-744.51	25	10
-791.68	26	10
-838.52	27	10
-894.76	28	10
-950.18	29	10
-1020.05	30	10
-238.16	0	11
-248.94	1	11
-258.44	2	11
-269.32	3	11
-279.92	4	11
-291.92	5	11
-303.23	6	11
-317.61	7	11
-330.61	8	11
-345.77	9	11
-359.29	10	11
-376.29	11	11
-392.18	12	11
-411.15	13	11
-429.00	14	11
-453.16	15	11
-476.78	16	11
-498.09	17	11
-524.56	18	11
-550.83	19	11
-582.29	20	11
-611.77	21	11
-649.70	22	11
-682.39	23	11
-723.40	24	11
-765.18	25	11
-815.12	26	11
-861.69	27	11
-920.67	28	11
-977.47	29	11
-1047.81	30	11
-236.36	0	12
-246.66	1	12
-256.58	2	12
-268.20	3	12
-278.97	4	12
-291.73	5	12
-303.16	6	12
-317.20	7	12
-330.87	8	12
-346.70	9	12
-361.61	10	12
-379.60	11	12
-396.44	12	12
-416.35	13	12
-433.84	14	12
-460.48	15	12
-485.33	16	12
-507.15	17	12
-534.85	18	12
-561.21	19	12
-593.89	20	12
-622.42	21	12
-660.27	22	12
-696.83	23	12
-741.31	24	12
-781.39	25	12
-834.21	26	12
-882.89	27	12
-945.48	28	12
-1001.46	29	12
-1074.65	30	12
-237.55	0	13
-248.77	1	13
-259.25	2	13
-271.72	3	13
-281.87	4	13
-295.15	5	13
-307.66	6	13
-322.53	7	13
-336.16	8	13
-353.01	9	13
-368.14	10	13
-386.57	11	13
-403.38	12	13
-424.60	13	13
-443.16	14	13
-470.02	15	13
-495.37	16	13
-517.50	17	13
-545.70	18	13
-571.99	19	13
-604.98	20	13
-634.21	21	13
-672.29	22	13
-707.91	23	13
-752.47	24	13
-791.84	25	13
-842.44	26	13
-888.67	27	13
-948.33	28	13
-1002.27	29	13
-1072.68	30	13
-241.30	0	14
-252.87	1	14
-263.14	2	14
-275.82	3	14
-287.42	4	14
-300.95	5	14
-313.18	6	14
-328.63	7	14
-342.63	8	14
-359.17	9	14
-374.34	10	14
-392.95	11	14
-410.01	12	14
-430.39	13	14
-449.17	14	14
-475.65	15	14
-500.09	16	14
-521.77	17	14
-548.69	18	14
-574.87	19	14
-606.86	20	14
-634.04	21	14
-668.10	22	14
-700.30	23	14
-740.44	24	14
-778.08	25	14
-826.48	26	14
-869.94	27	14
-923.77	28	14
-974.65	29	14
-1040.80	30	14
-243.37	0	15
-254.96	1	15
-265.00	2	15
-277.71	3	15
-288.72	4	15
-302.43	5	15
-314.07	6	15
-329.06	7	15
-342.39	8	15
-358.63	9	15
-373.53	10	15
-391.18	11	15
-406.95	12	15
-425.27	13	15
-442.04	14	15
-466.00	15	15
-490.45	16	15
-511.49	17	15
-536.91	18	15
-562.66	19	15
-593.04	20	15
-619.70	21	15
-653.37	22	15
-684.48	23	15
-723.13	24	15
-760.90	25	15
-807.86	26	15
-852.16	27	15
-901.93	28	15
-952.12	29	15
-1013.70	30	15
-242.98	0	16
-254.24	1	16
-263.83	2	16
-275.80	3	16
-285.96	4	16
-298.62	5	16
-309.68	6	16
-323.37	7	16
-335.61	8	16
-350.82	9	16
-365.09	10	16
-382.50	11	16
-399.08	12	16
-417.16	13	16
-434.52	14	16
-457.02	15	16
-481.37	16	16
-503.27	17	16
-528.16	18	16
-553.25	19	16
-581.13	20	16
-609.41	21	16
-642.76	22	16
-676.05	23	16
-717.14	24	16
-756.25	25	16
-802.45	26	16
-848.82	27	16
-904.57	28	16
-960.31	29	16
-1026.64	30	16
-239.38	0	17
-249.99	1	17
-259.20	2	17
-270.82	3	17
-281.46	4	17
-293.48	5	17
-304.84	6	17
-318.56	7	17
-331.31	8	17
-346.53	9	17
-361.04	10	17
-378.00	11	17
-393.69	12	17
-412.15	13	17
-429.84	14	17
-453.18	15	17
-478.93	16	17
-501.07	17	17
-525.88	18	17
-551.25	19	17
-581.47	20	17
-611.24	21	17
-646.77	22	17
-681.86	23	17
-726.48	24	17
-765.16	25	17
-813.30	26	17
-861.39	27	17
-922.39	28	17
-976.22	29	17
-1044.35	30	17
-236.21	0	18
-246.91	1	18
-256.50	2	18
-267.90	3	18
-278.09	4	18
-290.92	5	18
-302.53	6	18
-316.79	7	18
-330.03	8	18
-345.41	9	18
-359.73	10	18
-377.27	11	18
-394.08	12	18
-414.25	13	18
-432.43	14	18
-458.02	15	18
-483.63	16	18
-505.45	17	18
-533.68	18	18
-560.07	19	18
-591.88	20	18
-622.03	21	18
-659.31	22	18
-693.99	23	18
-738.71	24	18
-779.68	25	18
-835.04	26	18
-884.54	27	18
-946.14	28	18
-1001.30	29	18
-1074.26	30	18
-234.89	0	19
-245.77	1	19
-255.86	2	19
-267.91	3	19
-278.65	4	19
-292.66	5	19
-304.34	6	19
-318.24	7	19
-332.02	8	19
-348.65	9	19
-363.56	10	19
-382.16	11	19
-399.75	12	19
-420.10	13	19
-438.35	14	19
-464.81	15	19
-491.58	16	19
-514.28	17	19
-541.51	18	19
-568.66	19	19
-601.92	20	19
-632.32	21	19
-670.00	22	19
-706.43	23	19
-751.99	24	19
-792.50	25	19
-846.06	26	19
-895.85	27	19
-956.12	28	19
-1009.13	29	19
-1079.20	30	19
-236.83	0	20
-248.08	1	20
-258.18	2	20
-270.49	3	20
-281.32	4	20
-294.90	5	20
-307.24	6	20
-322.42	7	20
-335.34	8	20
-351.53	9	20
-366.50	10	20
-385.35	11	20
-401.96	12	20
-422.51	13	20
-440.82	14	20
-466.24	15	20
-491.89	16	20
-514.82	17	20
-541.75	18	20
-566.96	19	20
-599.06	20	20
-627.23	21	20
-664.74	22	20
-698.53	23	20
-740.82	24	20
-777.68	25	20
-825.07	26	20
-868.99	27	20
-925.03	28	20
-974.75	29	20
-1035.37	30	20
-238.12	0	21
-249.44	1	21
-259.34	2	21
-271.43	3	21
-282.01	4	21
-295.61	5	21
-307.32	6	21
-322.18	7	21
-335.09	8	21
-350.57	9	21
-364.61	10	21
-382.49	11	21
-398.49	12	21
-418.10	13	21
-435.31	14	21
-458.85	15	21
-481.25	16	21
-501.50	17	21
-527.33	18	21
-550.99	19	21
-580.25	20	21
-606.53	21	21
-639.53	22	21
-672.52	23	21
-711.68	24	21
-745.47	25	21
-790.82	26	21
-831.58	27	21
-883.35	28	21
-932.97	29	21
-989.24	30	21
-238.25	0	22
-248.99	1	22
-258.60	2	22
-270.27	3	22
-280.69	4	22
-293.31	5	22
-304.46	6	22
-317.94	7	22
-329.89	8	22
-343.92	9	22
-356.97	10	22
-373.09	11	22
-388.90	12	22
-407.34	13	22
-425.11	14	22
-446.38	15	22
-469.11	16	22
-489.17	17	22
-513.57	18	22
-537.71	19	22
-565.71	20	22
-592.32	21	22
-622.67	22	22
-654.05	23	22
-691.09	24	22
-727.54	25	22
-773.34	26	22
-817.64	27	22
-869.71	28	22
-918.61	29	22
-976.01	30	22
-234.34	0	23
-244.54	1	23
-253.29	2	23
-264.27	3	23
-273.96	4	23
-285.81	5	23
-297.27	6	23
-310.71	7	23
-322.71	8	23
-337.15	9	23
-350.15	10	23
-366.50	11	23
-382.15	12	23
-400.37	13	23
-416.80	14	23
-437.81	15	23
-460.84	16	23
-481.21	17	23
-506.88	18	23
-531.07	19	23
-559.21	20	23
-585.23	21	23
-617.19	22	23
-649.16	23	23
-689.15	24	23
-726.76	25	23
-776.38	26	23
-823.33	27	23
-875.06	28	23
-925.60	29	23
-991.84	30	23
-229.76	0	24
-239.85	1	24
-248.58	2	24
-259.50	3	24
-269.49	4	24
-281.43	5	24
-292.32	6	24
-305.38	7	24
-317.74	8	24
-332.03	9	24
-345.55	10	24
-362.27	11	24
-377.88	12	24
-395.92	13	24
-412.64	14	24
-434.82	15	24
-458.91	16	24
-480.02	17	24
-507.07	18	24
-532.61	19	24
-559.86	20	24
-587.23	21	24
-622.92	22	24
-655.10	23	24
-695.51	24	24
-734.45	25	24
-785.15	26	24
-831.99	27	24
-891.41	28	24
-949.06	29	24
-1015.59	30	24
-226.33	0	25
-236.36	1	25
-245.36	2	25
-256.33	3	25
-266.27	4	25
-278.48	5	25
-289.73	6	25
-303.82	7	25
-316.62	8	25
-331.18	9	25
-344.17	10	25
-361.47	11	25
-377.25	12	25
-396.19	13	25
-413.04	14	25
-436.89	15	25
-460.40	16	25
-481.08	17	25
-508.02	18	25
-534.06	19	25
-564.01	20	25
-591.13	21	25
-626.03	22	25
-659.26	23	25
-701.20	24	25
-739.10	25	25
-789.22	26	25
-834.65	27	25
-892.09	28	25
-944.91	29	25
-1009.50	30	25
-225.80	0	26
-236.79	1	26
-245.91	2	26
-257.29	3	26
-267.62	4	26
-280.23	5	26
-291.44	6	26
-305.54	7	26
-318.42	8	26
-333.47	9	26
-346.81	10	26
-363.47	11	26
-379.30	12	26
-398.46	13	26
-415.28	14	26
-439.40	15	26
-462.05	16	26
-482.06	17	26
-507.01	18	26
-530.97	19	26
-560.11	20	26
-585.72	21	26
-619.01	22	26
-649.58	23	26
-688.13	24	26
-723.20	25	26
-766.34	26	26
-805.73	27	26
-853.85	28	26
-898.56	29	26
-951.15	30	26
-227.34	0	27
-237.67	1	27
-246.81	2	27
-258.23	3	27
-268.42	4	27
-280.88	5	27
-291.98	6	27
-305.76	7	27
-318.02	8	27
-332.79	9	27
-345.70	10	27
-361.75	11	27
-376.69	12	27
-394.78	13	27
-411.02	14	27
-432.78	15	27
-453.49	16	27
-471.06	17	27
-492.41	18	27
-513.87	19	27
-539.65	20	27
-564.57	21	27
-594.34	22	27
-624.63	23	27
-655.90	24	27
-687.86	25	27
-726.22	26	27
-763.77	27	27
-809.14	28	27
-852.60	29	27
-903.46	30	27
-225.25	0	28
-235.14	1	28
-243.68	2	28
-254.59	3	28
-263.93	4	28
-275.69	5	28
-285.84	6	28
-298.66	7	28
-309.63	8	28
-322.61	9	28
-334.68	10	28
-349.06	11	28
-362.96	12	28
-379.08	13	28
-394.57	14	28
-415.31	15	28
-434.41	16	28
-453.01	17	28
-473.60	18	28
-494.33	19	28
-518.61	20	28
-542.12	21	28
-569.61	22	28
-597.73	23	28
-629.92	24	28
-662.41	25	28
-700.49	26	28
-738.59	27	28
-785.11	28	28
-828.06	29	28
-875.59	30	28
