H, ύ	X, μμ	Y, μμ
-1006.27	15	4
-1073.42	16	4
-1145.50	17	4
-1214.63	18	4
-1294.36	19	4
-1376.05	20	4
-1469.92	21	4
-1560.24	22	4
-1663.36	23	4
-1770.05	24	4
-1887.47	25	4
-2000.98	26	4
-2130.69	27	4
-2258.26	28	4
-2402.29	29	4
-2533.03	30	4
-430.81	0	5
-453.07	1	5
-479.76	2	5
-504.34	3	5
-535.12	4	5
-563.88	5	5
-598.22	6	5
-630.46	7	5
-670.48	8	5
-707.77	9	5
-752.90	10	5
-795.55	11	5
-847.25	12	5
-897.32	13	5
-954.57	14	5
-1022.78	15	5
-1090.82	16	5
-1163.37	17	5
-1235.45	18	5
-1318.37	19	5
-1400.44	20	5
-1493.12	21	5
-1587.43	22	5
-1694.15	23	5
-1802.10	24	5
-1922.13	25	5
-2037.07	26	5
-2174.43	27	5
-2298.22	28	5
-2442.42	29	5
-2577.04	30	5
-434.25	0	6
-456.72	1	6
-484.20	2	6
-509.71	3	6
-541.14	4	6
-569.84	5	6
-605.80	6	6
-638.04	7	6
-678.92	8	6
-716.95	9	6
-763.60	10	6
-807.04	11	6
-859.77	12	6
-911.55	13	6
-971.95	14	6
-1040.07	15	6
-1107.60	16	6
-1182.30	17	6
-1255.29	18	6
-1339.02	19	6
-1423.21	20	6
-1522.69	21	6
-1612.83	22	6
-1720.93	23	6
-1829.71	24	6
-1954.53	25	6
-2067.77	26	6
-2206.77	27	6
-2334.26	28	6
-2484.80	29	6
-2620.81	30	6
-439.44	0	7
-462.09	1	7
-489.76	2	7
-515.71	3	7
-547.99	4	7
-576.91	5	7
-613.30	6	7
-646.86	7	7
-688.78	8	7
-727.06	9	7
-774.00	10	7
-818.42	11	7
-872.31	12	7
-923.68	13	7
-984.67	14	7
-1059.23	15	7
-1122.70	16	7
-1199.30	17	7
-1271.79	18	7
-1357.12	19	7
-1441.21	20	7
-1540.94	21	7
-1634.12	22	7
-1745.70	23	7
-1854.27	24	7
-1980.27	25	7
-2096.95	26	7
-2240.11	27	7
-2370.94	28	7
-2524.66	29	7
-2662.74	30	7
-444.45	0	8
-467.60	1	8
-496.10	2	8
-522.37	3	8
-554.26	4	8
-583.12	5	8
-620.30	6	8
-653.13	7	8
-695.68	8	8
-733.73	9	8
-781.01	10	8
-824.51	11	8
-879.03	12	8
-930.01	13	8
-992.47	14	8
-1066.58	15	8
-1131.16	16	8
-1209.58	17	8
-1281.59	18	8
-1370.66	19	8
-1454.83	20	8
-1557.71	21	8
-1651.74	22	8
-1765.47	23	8
-1877.16	24	8
-2005.52	25	8
-2125.13	26	8
-2268.51	27	8
-2402.42	28	8
-2556.98	29	8
-2702.43	30	8
-446.89	0	9
-469.61	1	9
-497.96	2	9
-523.66	3	9
-556.20	4	9
-585.34	5	9
-622.25	6	9
-655.90	7	9
-698.40	8	9
-736.71	9	9
-784.66	10	9
-828.33	11	9
-883.83	12	9
-935.60	13	9
-998.98	14	9
-1073.00	15	9
-1138.86	16	9
-1218.25	17	9
-1290.39	18	9
-1379.66	19	9
-1466.54	20	9
-1569.07	21	9
-1665.84	22	9
-1779.93	23	9
-1893.33	24	9
-2023.19	25	9
-2146.38	26	9
-2288.15	27	9
-2428.84	28	9
-2585.12	29	9
-2733.73	30	9
-448.11	0	10
-470.88	1	10
-499.59	2	10
-525.46	3	10
-558.34	4	10
-587.56	5	10
-624.69	6	10
-658.43	7	10
-701.59	8	10
-740.38	9	10
-788.93	10	10
-833.44	11	10
-889.43	12	10
-943.22	13	10
-1007.79	14	10
-1082.26	15	10
-1150.62	16	10
-1230.61	17	10
-1307.92	18	10
-1396.13	19	10
-1486.81	20	10
-1589.92	21	10
-1688.61	22	10
-1802.62	23	10
-1919.09	24	10
-2050.04	25	10
-2177.56	26	10
-2322.34	27	10
-2466.04	28	10
-2627.51	29	10
-2775.37	30	10
-449.62	0	11
-472.93	1	11
-501.20	2	11
-527.53	3	11
-560.85	4	11
-590.35	5	11
-627.75	6	11
-662.17	7	11
-706.08	8	11
-745.63	9	11
-794.39	10	11
-840.42	11	11
-897.61	12	11
-951.43	13	11
-1016.66	14	11
-1091.83	15	11
-1162.59	16	11
-1241.57	17	11
-1318.64	18	11
-1409.88	19	11
-1499.32	20	11
-1576.59	21	11
-1687.58	22	11
-1795.54	23	11
-1915.00	24	11
-2038.44	25	11
-2175.79	26	11
-2310.59	27	11
-2462.68	28	11
-2610.07	29	11
-2777.82	30	11
-443.85	0	12
-470.66	1	12
-495.41	2	12
-526.39	3	12
-553.94	4	12
-589.11	5	12
-621.06	6	12
-661.61	7	12
-697.62	8	12
-744.76	9	12
-787.92	10	12
-838.83	11	12
-888.41	12	12
-947.50	13	12
-1006.29	14	12
-1081.95	15	12
-1156.65	16	12
-1230.57	17	12
-1315.42	18	12
-1397.62	19	12
-1492.62	20	12
-1588.96	21	12
-1698.34	22	12
-1804.78	23	12
-1929.12	24	12
-2050.83	25	12
-2189.08	26	12
-2319.67	27	12
-2475.86	28	12
-2619.91	29	12
-2786.33	30	12
-445.31	0	13
-472.37	1	13
-497.06	2	13
-528.54	3	13
-557.24	4	13
-592.44	5	13
-624.49	6	13
-663.77	7	13
-701.84	8	13
-747.64	9	13
-791.74	10	13
-843.16	11	13
-893.58	12	13
-952.58	13	13
-1010.63	14	13
-1087.42	15	13
-1162.74	16	13
-1236.09	17	13
-1321.73	18	13
-1402.31	19	13
-1499.74	20	13
-1592.58	21	13
-1703.10	22	13
-1808.01	23	13
-1932.73	24	13
-2051.11	25	13
-2191.59	26	13
-2320.07	27	13
-2476.75	28	13
-2621.75	29	13
-2792.17	30	13
-446.67	0	14
-473.80	1	14
-499.44	2	14
-530.64	3	14
-559.32	4	14
-595.11	5	14
-627.28	6	14
-667.26	7	14
-704.52	8	14
-750.82	9	14
-794.27	10	14
-846.25	11	14
-895.48	12	14
-956.42	13	14
-1013.39	14	14
-1089.58	15	14
-1165.55	16	14
-1237.23	17	14
-1323.74	18	14
-1402.74	19	14
-1499.94	20	14
-1592.84	21	14
-1705.74	22	14
-1807.78	23	14
-1934.45	24	14
-2053.05	25	14
-2193.60	26	14
-2324.45	27	14
-2483.00	28	14
-2627.61	29	14
-2797.50	30	14
-448.28	0	15
-475.08	1	15
-499.95	2	15
-531.33	3	15
-558.84	4	15
-595.10	5	15
-626.28	6	15
-665.97	7	15
-702.37	8	15
-748.97	9	15
-790.58	10	15
-843.04	11	15
-890.79	12	15
-950.88	13	15
-1007.53	14	15
-1084.71	15	15
-1159.35	16	15
-1230.66	17	15
-1316.81	18	15
-1394.95	19	15
-1493.29	20	15
-1586.52	21	15
-1697.24	22	15
-1801.72	23	15
-1929.13	24	15
-2048.17	25	15
-2189.62	26	15
-2322.88	27	15
-2479.16	28	15
-2626.81	29	15
-2796.31	30	15
-446.97	0	16
-474.11	1	16
-498.54	2	16
-529.33	3	16
-557.16	4	16
-593.30	5	16
-624.26	6	16
-663.35	7	16
-700.07	8	16
-746.15	9	16
-788.07	10	16
-839.70	11	16
-888.57	12	16
-947.65	13	16
-1004.71	14	16
-1080.85	15	16
-1155.40	16	16
-1227.20	17	16
-1314.28	18	16
-1393.25	19	16
-1491.97	20	16
-1586.51	21	16
-1698.78	22	16
-1804.38	23	16
-1927.19	24	16
-2051.21	25	16
-2189.13	26	16
-2327.20	27	16
-2480.48	28	16
-2632.77	29	16
-2799.02	30	16
-445.33	0	17
-472.19	1	17
-496.44	2	17
-527.32	3	17
-555.09	4	17
-590.95	5	17
-622.02	6	17
-661.16	7	17
-697.89	8	17
-743.47	9	17
-786.51	10	17
-837.02	11	17
-887.04	12	17
-946.73	13	17
-1004.01	14	17
-1078.78	15	17
-1154.67	16	17
-1227.62	17	17
-1313.56	18	17
-1395.50	19	17
-1493.18	20	17
-1587.87	21	17
-1694.43	22	17
-1803.93	23	17
-1926.91	24	17
-2051.34	25	17
-2188.99	26	17
-2325.71	27	17
-2478.18	28	17
-2629.47	29	17
-2797.86	30	17
-443.99	0	18
-470.76	1	18
-495.13	2	18
-525.53	3	18
-553.48	4	18
-588.73	5	18
-620.59	6	18
-659.48	7	18
-697.10	8	18
-741.93	9	18
-785.13	10	18
-836.50	11	18
-885.29	12	18
-945.07	13	18
-1002.70	14	18
-1078.44	15	18
-1152.87	16	18
-1225.14	17	18
-1310.60	18	18
-1393.21	19	18
-1488.66	20	18
-1584.98	21	18
-1694.33	22	18
-1801.43	23	18
-1925.18	24	18
-2045.64	25	18
-2186.02	26	18
-2319.26	27	18
-2473.73	28	18
-2622.12	29	18
-2790.55	30	18
-441.80	0	19
-468.26	1	19
-493.15	2	19
-523.44	3	19
-551.29	4	19
-586.32	5	19
-618.55	6	19
-657.30	7	19
-694.64	8	19
-740.58	9	19
-782.63	10	19
-832.64	11	19
-882.20	12	19
-941.07	13	19
-998.47	14	19
-1074.46	15	19
-1148.63	16	19
-1220.91	17	19
-1305.26	18	19
-1386.20	19	19
-1481.95	20	19
-1575.26	21	19
-1684.75	22	19
-1788.13	23	19
-1914.18	24	19
-2029.83	25	19
-2168.47	26	19
-2299.23	27	19
-2455.50	28	19
-2597.20	29	19
-2766.31	30	19
-440.65	0	20
-467.06	1	20
-491.70	2	20
-522.06	3	20
-549.26	4	20
-583.99	5	20
-615.00	6	20
-655.22	7	20
-691.04	8	20
-737.44	9	20
-779.10	10	20
-830.14	11	20
-877.68	12	20
-937.88	13	20
-992.61	14	20
-1067.50	15	20
-1141.68	16	20
-1212.69	17	20
-1298.08	18	20
-1374.66	19	20
-1470.71	20	20
-1562.58	21	20
-1671.89	22	20
-1772.30	23	20
-1897.03	24	20
-2012.19	25	20
-2149.74	26	20
-2278.53	27	20
-2432.20	28	20
-2574.50	29	20
-2739.70	30	20
-438.27	0	21
-464.54	1	21
-488.48	2	21
-518.73	3	21
-545.77	4	21
-580.36	5	21
-611.15	6	21
-650.83	7	21
-686.22	8	21
-732.17	9	21
-772.61	10	21
-823.46	11	21
-868.47	12	21
-928.90	13	21
-982.41	14	21
-1055.76	15	21
-1128.99	16	21
-1197.29	17	21
-1280.85	18	21
-1356.66	19	21
-1451.59	20	21
-1540.59	21	21
-1647.89	22	21
-1749.25	23	21
-1871.86	24	21
-1986.47	25	21
-2121.31	26	21
-2249.71	27	21
-2400.58	28	21
-2540.69	29	21
-2705.30	30	21
-435.60	0	22
-461.11	1	22
-484.91	2	22
-514.61	3	22
-540.81	4	22
-575.46	5	22
-605.12	6	22
-643.83	7	22
-678.33	8	22
-723.65	9	22
-763.24	10	22
-812.68	11	22
-858.00	12	22
-916.66	13	22
-969.46	14	22
-1042.37	15	22
-1113.39	16	22
-1181.83	17	22
-1263.44	18	22
-1339.28	19	22
-1432.22	20	22
-1521.77	21	22
-1626.69	22	22
-1727.86	23	22
-1846.04	24	22
-1962.30	25	22
-2095.06	26	22
-2221.95	27	22
-2368.34	28	22
-2510.23	29	22
-2669.79	30	22
-430.40	0	23
-455.89	1	23
-478.64	2	23
-507.60	3	23
-534.12	4	23
-567.39	5	23
-597.29	6	23
-634.58	7	23
-669.17	8	23
-713.64	9	23
-752.75	10	23
-801.41	11	23
-846.54	12	23
-903.91	13	23
-957.20	14	23
-1029.05	15	23
-1099.18	16	23
-1167.28	17	23
-1249.01	18	23
-1324.32	19	23
-1414.37	20	23
-1503.56	21	23
-1607.30	22	23
-1707.13	23	23
-1825.71	24	23
-1939.24	25	23
-2070.47	26	23
-2192.61	27	23
-2339.18	28	23
-2478.73	29	23
-2636.72	30	23
-426.27	0	24
-451.79	1	24
-474.22	2	24
-503.05	3	24
-529.08	4	24
-562.38	5	24
-592.03	6	24
-629.45	7	24
-663.61	8	24
-707.15	9	24
-746.79	10	24
-795.31	11	24
-839.91	12	24
-895.45	13	24
-948.78	14	24
-1019.28	15	24
-1089.23	16	24
-1157.10	17	24
-1237.15	18	24
-1311.19	19	24
-1399.37	20	24
-1487.78	21	24
-1590.25	22	24
-1687.77	23	24
-1805.02	24	24
-1915.02	25	24
-2043.43	26	24
-2166.68	27	24
-2309.53	28	24
-2444.88	29	24
-2599.09	30	24
-421.67	0	25
-446.57	1	25
-469.22	2	25
-497.14	3	25
-523.57	4	25
-556.41	5	25
-585.38	6	25
-622.32	7	25
-656.18	8	25
-698.63	9	25
-738.09	10	25
-785.85	11	25
-829.70	12	25
-884.24	13	25
-935.24	14	25
-1005.23	15	25
-1073.45	16	25
-1138.95	17	25
-1218.09	18	25
-1291.18	19	25
-1377.31	20	25
-1463.30	21	25
-1564.61	22	25
-1657.56	23	25
-1771.31	24	25
-1878.51	25	25
-2005.24	26	25
-2121.51	27	25
-2260.75	28	25
-2389.91	29	25
-2541.38	30	25
-422.25	0	26
-444.11	1	26
-470.59	2	26
-494.79	3	26
-525.69	4	26
-552.61	5	26
-586.85	6	26
-617.73	7	26
-657.54	8	26
-693.86	9	26
-737.96	10	26
-778.40	11	26
-829.34	12	26
-877.33	13	26
-934.42	14	26
-1003.10	15	26
-1064.51	16	26
-1137.45	17	26
-1203.13	18	26
-1285.13	19	26
-1362.40	20	26
-1452.95	21	26
-1540.80	22	26
-1645.51	23	26
-1742.76	24	26
-1861.58	25	26
-1967.89	26	26
-2098.43	27	26
-2217.73	28	26
-2357.85	29	26
-2484.51	30	26
-418.20	0	27
-440.04	1	27
-466.26	2	27
-490.00	3	27
-520.19	4	27
-546.75	5	27
-580.22	6	27
-610.99	7	27
-650.51	8	27
-685.12	9	27
-728.66	10	27
-767.89	11	27
-817.51	12	27
-863.89	13	27
-920.56	14	27
-987.60	15	27
-1046.03	16	27
-1116.84	17	27
-1180.43	18	27
-1259.47	19	27
-1333.75	20	27
-1425.21	21	27
-1506.67	22	27
-1609.21	23	27
-1705.07	24	27
-1818.80	25	27
-1922.98	26	27
-2050.16	27	27
-2165.03	28	27
-2301.25	29	27
-2424.11	30	27
-413.45	0	28
-433.86	1	28
-459.21	2	28
-482.48	3	28
-511.70	4	28
-537.26	5	28
-570.17	6	28
-599.33	7	28
-637.63	8	28
-671.04	9	28
-713.36	10	28
-751.01	11	28
-799.21	12	28
-844.44	13	28
-899.84	14	28
-965.67	15	28
-1020.19	16	28
-1088.55	17	28
-1150.04	18	28
-1227.78	19	28
-1300.10	20	28
-1389.03	21	28
-1469.02	22	28
-1568.57	23	28
-1661.01	24	28
-1771.48	25	28
-1873.57	26	28
-1996.44	27	28
-2109.23	28	28
-2241.46	29	28
-2366.42	30	28
