H, ύ	X, μμ	Y, μμ
-546.81	8	4
-576.51	9	4
-614.55	10	4
-648.19	11	4
-690.00	12	4
-728.12	13	4
-775.27	14	4
-833.48	15	4
-883.94	16	4
-945.06	17	4
-1006.90	18	4
-1081.06	19	4
-1149.23	20	4
-1232.67	21	4
-1316.09	22	4
-1418.05	23	4
-1519.11	24	4
-1641.87	25	4
-1765.24	26	4
-1918.50	27	4
-2064.80	28	4
-2252.34	29	4
-2440.16	30	4
-362.69	0	5
-380.03	1	5
-401.95	2	5
-421.73	3	5
-446.46	4	5
-469.07	5	5
-498.22	6	5
-523.98	7	5
-556.18	8	5
-585.33	9	5
-624.28	10	5
-659.74	11	5
-702.10	12	5
-741.76	13	5
-790.74	14	5
-850.27	15	5
-900.94	16	5
-962.20	17	5
-1025.39	18	5
-1099.72	19	5
-1169.83	20	5
-1256.41	21	5
-1342.06	22	5
-1445.41	23	5
-1546.45	24	5
-1672.76	25	5
-1796.44	26	5
-1946.52	27	5
-2094.40	28	5
-2282.72	29	5
-2468.18	30	5
-367.52	0	6
-385.65	1	6
-408.11	2	6
-427.71	3	6
-452.88	4	6
-475.95	5	6
-505.72	6	6
-532.40	7	6
-566.09	8	6
-596.55	9	6
-634.91	10	6
-669.64	11	6
-713.16	12	6
-753.80	13	6
-802.57	14	6
-865.02	15	6
-917.25	16	6
-978.74	17	6
-1041.49	18	6
-1117.95	19	6
-1189.33	20	6
-1275.99	21	6
-1360.30	22	6
-1465.39	23	6
-1562.80	24	6
-1686.82	25	6
-1813.17	26	6
-1968.33	27	6
-2116.25	28	6
-2308.24	29	6
-2495.20	30	6
-371.84	0	7
-390.91	1	7
-413.73	2	7
-434.03	3	7
-459.65	4	7
-482.61	5	7
-513.15	6	7
-539.85	7	7
-573.58	8	7
-604.60	9	7
-644.60	10	7
-679.71	11	7
-723.57	12	7
-764.10	13	7
-814.46	14	7
-875.57	15	7
-926.41	16	7
-989.60	17	7
-1051.09	18	7
-1125.79	19	7
-1197.43	20	7
-1285.02	21	7
-1368.92	22	7
-1475.99	23	7
-1572.13	24	7
-1699.88	25	7
-1822.13	26	7
-1978.53	27	7
-2126.47	28	7
-2319.36	29	7
-2509.82	30	7
-376.60	0	8
-395.51	1	8
-418.35	2	8
-439.09	3	8
-465.09	4	8
-488.39	5	8
-518.76	6	8
-545.79	7	8
-578.99	8	8
-609.15	9	8
-648.95	10	8
-683.92	11	8
-727.42	12	8
-767.33	13	8
-817.44	14	8
-878.43	15	8
-928.76	16	8
-991.70	17	8
-1051.96	18	8
-1127.54	19	8
-1194.86	20	8
-1284.66	21	8
-1370.72	22	8
-1478.33	23	8
-1576.66	24	8
-1705.94	25	8
-1829.55	26	8
-1986.82	27	8
-2140.56	28	8
-2335.84	29	8
-2526.86	30	8
-377.29	0	9
-395.92	1	9
-417.98	2	9
-437.80	3	9
-463.21	4	9
-485.56	5	9
-514.62	6	9
-540.12	7	9
-572.97	8	9
-603.21	9	9
-643.34	10	9
-677.97	11	9
-721.39	12	9
-760.19	13	9
-809.59	14	9
-872.79	15	9
-922.02	16	9
-987.12	17	9
-1049.84	18	9
-1127.15	19	9
-1198.35	20	9
-1288.36	21	9
-1377.83	22	9
-1490.40	23	9
-1595.12	24	9
-1728.91	25	9
-1858.26	26	9
-2023.22	27	9
-2182.91	28	9
-2387.08	29	9
-2581.51	30	9
-374.92	0	10
-393.00	1	10
-415.69	2	10
-435.22	3	10
-460.97	4	10
-483.73	5	10
-513.30	6	10
-539.74	7	10
-573.20	8	10
-604.35	9	10
-644.37	10	10
-680.27	11	10
-726.67	12	10
-768.36	13	10
-819.98	14	10
-885.25	15	10
-938.51	16	10
-1005.16	17	10
-1069.45	18	10
-1149.12	19	10
-1225.36	20	10
-1319.94	21	10
-1412.82	22	10
-1527.56	23	10
-1635.87	24	10
-1770.35	25	10
-1904.23	26	10
-2071.52	27	10
-2235.34	28	10
-2439.28	29	10
-2644.41	30	10
-375.29	0	11
-393.52	1	11
-416.35	2	11
-436.68	3	11
-462.87	4	11
-486.68	5	11
-517.70	6	11
-544.96	7	11
-579.56	8	11
-611.08	9	11
-653.29	10	11
-689.76	11	11
-735.16	12	11
-777.05	13	11
-829.32	14	11
-893.69	15	11
-951.08	16	11
-1018.60	17	11
-1085.32	18	11
-1166.36	19	11
-1240.29	20	11
-1335.27	21	11
-1429.27	22	11
-1542.84	23	11
-1653.44	24	11
-1790.04	25	11
-1924.21	26	11
-2091.14	27	11
-2255.41	28	11
-2461.86	29	11
-2662.65	30	11
-377.03	0	12
-395.50	1	12
-419.17	2	12
-440.37	3	12
-466.84	4	12
-491.23	5	12
-522.10	6	12
-548.54	7	12
-583.58	8	12
-616.42	9	12
-657.80	10	12
-695.86	11	12
-742.95	12	12
-784.45	13	12
-836.84	14	12
-900.74	15	12
-957.66	16	12
-1024.13	17	12
-1092.17	18	12
-1174.20	19	12
-1251.24	20	12
-1343.36	21	12
-1436.80	22	12
-1550.98	23	12
-1661.66	24	12
-1795.08	25	12
-1926.99	26	12
-2092.67	27	12
-2250.86	28	12
-2456.42	29	12
-2661.02	30	12
-379.39	0	13
-397.79	1	13
-421.25	2	13
-443.24	3	13
-469.73	4	13
-494.56	5	13
-525.95	6	13
-552.71	7	13
-587.77	8	13
-619.78	9	13
-661.70	10	13
-699.70	11	13
-745.99	12	13
-788.26	13	13
-841.20	14	13
-906.52	15	13
-960.74	16	13
-1028.38	17	13
-1095.26	18	13
-1176.33	19	13
-1249.58	20	13
-1342.57	21	13
-1431.68	22	13
-1544.16	23	13
-1653.40	24	13
-1788.09	25	13
-1916.63	26	13
-2083.84	27	13
-2240.57	28	13
-2445.94	29	13
-2642.89	30	13
-384.20	0	14
-405.74	1	14
-426.68	2	14
-452.37	3	14
-475.32	4	14
-504.93	5	14
-531.24	6	14
-564.20	7	14
-594.43	8	14
-633.54	9	14
-668.52	10	14
-713.02	11	14
-753.71	12	14
-802.23	13	14
-848.20	14	14
-910.78	15	14
-972.61	16	14
-1034.54	17	14
-1110.77	18	14
-1177.93	19	14
-1264.58	20	14
-1345.99	21	14
-1450.15	22	14
-1547.31	23	14
-1671.30	24	14
-1788.64	25	14
-1942.21	26	14
-2086.80	27	14
-2276.22	28	14
-2458.51	29	14
-2690.86	30	14
-384.21	0	15
-406.60	1	15
-427.42	2	15
-452.32	3	15
-474.56	4	15
-502.92	5	15
-528.00	6	15
-560.43	7	15
-590.45	8	15
-628.49	9	15
-661.67	10	15
-704.81	11	15
-742.60	12	15
-790.96	13	15
-835.23	14	15
-897.56	15	15
-959.74	16	15
-1018.66	17	15
-1092.95	18	15
-1159.24	19	15
-1244.92	20	15
-1326.71	21	15
-1429.78	22	15
-1527.62	23	15
-1651.06	24	15
-1771.48	25	15
-1924.77	26	15
-2072.08	27	15
-2262.12	28	15
-2446.94	29	15
-2681.71	30	15
-380.15	0	16
-401.21	1	16
-420.96	2	16
-444.91	3	16
-466.59	4	16
-495.06	5	16
-520.14	6	16
-551.55	7	16
-580.46	8	16
-617.32	9	16
-650.45	10	16
-693.08	11	16
-731.67	12	16
-780.61	13	16
-826.05	14	16
-888.98	15	16
-952.06	16	16
-1013.20	17	16
-1089.54	18	16
-1159.93	19	16
-1247.47	20	16
-1333.35	21	16
-1439.52	22	16
-1541.67	23	16
-1668.40	24	16
-1789.54	25	16
-1947.30	26	16
-2100.85	27	16
-2295.32	28	16
-2488.96	29	16
-2727.01	30	16
-376.06	0	17
-397.43	1	17
-417.20	2	17
-441.37	3	17
-463.81	4	17
-492.02	5	17
-517.10	6	17
-548.72	7	17
-578.52	8	17
-616.29	9	17
-651.32	10	17
-695.19	11	17
-734.86	12	17
-785.43	13	17
-832.20	14	17
-893.95	15	17
-956.73	16	17
-1018.68	17	17
-1095.94	18	17
-1167.48	19	17
-1257.48	20	17
-1343.74	21	17
-1448.77	22	17
-1550.30	23	17
-1676.70	24	17
-1803.97	25	17
-1959.17	26	17
-2110.55	27	17
-2303.72	28	17
-2493.01	29	17
-2726.80	30	17
-375.28	0	18
-396.41	1	18
-416.24	2	18
-441.53	3	18
-463.99	4	18
-492.91	5	18
-518.83	6	18
-551.31	7	18
-580.87	8	18
-619.06	9	18
-652.13	10	18
-695.38	11	18
-735.60	12	18
-786.15	13	18
-834.19	14	18
-897.28	15	18
-960.43	16	18
-1022.01	17	18
-1095.16	18	18
-1169.17	19	18
-1256.29	20	18
-1342.50	21	18
-1447.70	22	18
-1549.70	23	18
-1671.74	24	18
-1799.87	25	18
-1952.56	26	18
-2103.35	27	18
-2291.00	28	18
-2478.61	29	18
-2706.87	30	18
-380.27	0	19
-399.57	1	19
-423.54	2	19
-445.27	3	19
-471.31	4	19
-495.70	5	19
-525.39	6	19
-554.78	7	19
-589.65	8	19
-622.51	9	19
-662.51	10	19
-699.98	11	19
-747.40	12	19
-792.06	13	19
-845.79	14	19
-908.51	15	19
-965.53	16	19
-1036.64	17	19
-1100.30	18	19
-1181.90	19	19
-1260.87	20	19
-1358.61	21	19
-1450.22	22	19
-1563.49	23	19
-1672.88	24	19
-1812.88	25	19
-1942.28	26	19
-2118.81	27	19
-2285.60	28	19
-2499.02	29	19
-2699.34	30	19
-380.08	0	20
-399.77	1	20
-423.41	2	20
-445.31	3	20
-471.58	4	20
-495.68	5	20
-525.36	6	20
-553.40	7	20
-589.08	8	20
-620.79	9	20
-660.09	10	20
-697.81	11	20
-745.23	12	20
-788.12	13	20
-841.25	14	20
-903.58	15	20
-959.28	16	20
-1027.34	17	20
-1088.52	18	20
-1168.80	19	20
-1241.98	20	20
-1338.70	21	20
-1427.23	22	20
-1539.10	23	20
-1644.96	24	20
-1783.48	25	20
-1912.14	26	20
-2081.63	27	20
-2245.15	28	20
-2452.49	29	20
-2653.23	30	20
-379.14	0	21
-398.49	1	21
-421.60	2	21
-443.09	3	21
-468.94	4	21
-492.63	5	21
-522.42	6	21
-549.61	7	21
-584.23	8	21
-615.54	9	21
-653.18	10	21
-688.92	11	21
-734.54	12	21
-775.71	13	21
-828.29	14	21
-888.24	15	21
-939.73	16	21
-1007.15	17	21
-1065.47	18	21
-1143.08	19	21
-1215.40	20	21
-1306.81	21	21
-1390.77	22	21
-1502.41	23	21
-1609.12	24	21
-1742.63	25	21
-1871.02	26	21
-2036.63	27	21
-2197.96	28	21
-2404.63	29	21
-2607.75	30	21
-375.10	0	22
-393.28	1	22
-416.17	2	22
-437.08	3	22
-461.50	4	22
-484.61	5	22
-512.77	6	22
-538.33	7	22
-571.84	8	22
-601.38	9	22
-637.24	10	22
-672.81	11	22
-717.18	12	22
-758.03	13	22
-807.67	14	22
-867.87	15	22
-918.73	16	22
-984.20	17	22
-1042.48	18	22
-1120.47	19	22
-1193.30	20	22
-1284.06	21	22
-1369.80	22	22
-1478.83	23	22
-1586.12	24	22
-1722.30	25	22
-1852.91	26	22
-2019.54	27	22
-2186.23	28	22
-2394.41	29	22
-2600.38	30	22
-366.42	0	23
-384.31	1	23
-405.90	2	23
-425.77	3	23
-443.82	4	23
-469.62	5	23
-492.69	6	23
-522.15	7	23
-548.91	8	23
-584.47	9	23
-615.04	10	23
-654.89	11	23
-692.01	12	23
-739.33	13	23
-783.57	14	23
-842.71	15	23
-900.91	16	23
-958.57	17	23
-1027.59	18	23
-1093.29	19	23
-1174.39	20	23
-1251.50	21	23
-1349.37	22	23
-1446.39	23	23
-1564.31	24	23
-1685.17	25	23
-1827.76	26	23
-1969.13	27	23
-2145.28	28	23
-2330.38	29	23
-2553.74	30	23
-362.12	0	24
-379.72	1	24
-401.23	2	24
-421.27	3	24
-445.62	4	24
-468.33	5	24
-496.62	6	24
-523.54	7	24
-556.87	8	24
-587.17	9	24
-625.11	10	24
-659.92	11	24
-704.29	12	24
-744.06	13	24
-794.67	14	24
-852.45	15	24
-905.31	16	24
-971.71	17	24
-1032.25	18	24
-1106.51	19	24
-1179.89	20	24
-1268.33	21	24
-1355.77	22	24
-1461.49	23	24
-1568.98	24	24
-1700.37	25	24
-1826.30	26	24
-1985.86	27	24
-2148.84	28	24
-2351.02	29	24
-2548.17	30	24
-359.10	0	25
-376.94	1	25
-398.69	2	25
-418.94	3	25
-443.39	4	25
-466.46	5	25
-494.84	6	25
-520.20	7	25
-551.79	8	25
-581.67	9	25
-619.05	10	25
-652.95	11	25
-697.19	12	25
-737.52	13	25
-786.40	14	25
-842.64	15	25
-893.74	16	25
-958.35	17	25
-1015.97	18	25
-1088.41	19	25
-1161.10	20	25
-1248.04	21	25
-1329.59	22	25
-1432.46	23	25
-1536.74	24	25
-1663.81	25	25
-1783.52	26	25
-1940.01	27	25
-2092.22	28	25
-2285.77	29	25
-2478.23	30	25
-357.09	0	26
-374.62	1	26
-395.50	2	26
-415.52	3	26
-439.55	4	26
-461.69	5	26
-489.58	6	26
-514.99	7	26
-546.34	8	26
-574.95	9	26
-610.42	10	26
-644.08	11	26
-686.31	12	26
-725.29	13	26
-773.07	14	26
-828.57	15	26
-876.55	16	26
-938.28	17	26
-994.73	18	26
-1064.31	19	26
-1132.56	20	26
-1215.97	21	26
-1292.20	22	26
-1389.13	23	26
-1484.98	24	26
-1609.12	25	26
-1725.35	26	26
-1874.35	27	26
-2022.10	28	26
-2211.51	29	26
-2393.81	30	26
-350.62	0	27
-369.94	1	27
-387.79	2	27
-409.63	3	27
-429.96	4	27
-455.21	5	27
-477.78	6	27
-506.16	7	27
-532.04	8	27
-564.66	9	27
-593.98	10	27
-630.69	11	27
-665.42	12	27
-708.16	13	27
-748.03	14	27
-799.95	15	27
-851.83	16	27
-900.63	17	27
-962.20	18	27
-1020.16	19	27
-1092.38	20	27
-1160.09	21	27
-1244.88	22	27
-1324.03	23	27
-1427.39	24	27
-1527.47	25	27
-1653.43	26	27
-1772.00	27	27
-1933.29	28	27
-2089.48	29	27
-2301.57	30	27
-347.21	0	28
-366.25	1	28
-383.64	2	28
-405.33	3	28
-424.90	4	28
-449.29	5	28
-470.63	6	28
-497.68	7	28
-521.48	8	28
-553.26	9	28
-581.99	10	28
-616.71	11	28
-648.33	12	28
-689.89	13	28
-726.50	14	28
-777.36	15	28
-826.51	16	28
-873.09	17	28
-932.53	18	28
-985.90	19	28
-1055.13	20	28
-1119.66	21	28
-1201.17	22	28
-1278.06	23	28
-1376.80	24	28
-1472.99	25	28
-1595.21	26	28
-1713.28	27	28
-1870.49	28	28
-2022.87	29	28
-2259.92	30	28
