H, ύ	X, μμ	Y, μμ
-699.61	17	6
-737.75	18	6
-786.97	19	6
-834.49	20	6
-891.67	21	6
-945.61	22	6
-1016.46	23	6
-1083.94	24	6
-1171.39	25	6
-1258.18	26	6
-1369.32	27	6
-1477.88	28	6
-1618.02	29	6
-1757.04	30	6
-306.07	0	7
-318.36	1	7
-333.80	2	7
-347.23	3	7
-364.57	4	7
-379.81	5	7
-399.03	6	7
-416.77	7	7
-438.88	8	7
-458.83	9	7
-483.69	10	7
-505.90	11	7
-534.37	12	7
-561.22	13	7
-594.09	14	7
-631.24	15	7
-665.18	16	7
-706.30	17	7
-745.37	18	7
-794.67	19	7
-844.60	20	7
-904.08	21	7
-959.92	22	7
-1032.52	23	7
-1101.33	24	7
-1191.96	25	7
-1280.80	26	7
-1396.17	27	7
-1512.15	28	7
-1657.01	29	7
-1794.74	30	7
-305.34	0	8
-318.27	1	8
-334.08	2	8
-347.73	3	8
-365.60	4	8
-381.29	5	8
-401.05	6	8
-419.40	7	8
-441.59	8	8
-462.23	9	8
-487.03	10	8
-510.34	11	8
-539.58	12	8
-567.06	13	8
-601.38	14	8
-640.32	15	8
-675.33	16	8
-716.90	17	8
-756.98	18	8
-809.30	19	8
-859.83	20	8
-922.47	21	8
-983.21	22	8
-1057.03	23	8
-1127.25	24	8
-1221.08	25	8
-1310.21	26	8
-1427.29	27	8
-1544.07	28	8
-1692.23	29	8
-1838.48	30	8
-307.09	0	9
-322.48	1	9
-336.32	2	9
-353.46	3	9
-368.89	4	9
-388.03	5	9
-406.27	6	9
-428.14	7	9
-447.80	8	9
-471.71	9	9
-494.88	10	9
-523.82	11	9
-550.15	12	9
-583.69	13	9
-614.19	14	9
-654.99	15	9
-696.86	16	9
-735.71	17	9
-783.29	18	9
-831.01	19	9
-892.11	20	9
-947.27	21	9
-1018.02	22	9
-1087.69	23	9
-1174.73	24	9
-1257.25	25	9
-1366.57	26	9
-1475.01	27	9
-1612.59	28	9
-1747.67	29	9
-1926.67	30	9
-309.26	0	10
-325.47	1	10
-340.38	2	10
-358.39	3	10
-373.35	4	10
-394.11	5	10
-412.19	6	10
-435.31	7	10
-455.95	8	10
-481.71	9	10
-505.10	10	10
-535.33	11	10
-562.36	12	10
-596.10	13	10
-626.11	14	10
-670.53	15	10
-712.87	16	10
-750.91	17	10
-799.58	18	10
-847.31	19	10
-908.81	20	10
-964.59	21	10
-1035.03	22	10
-1102.57	23	10
-1188.91	24	10
-1270.60	25	10
-1377.89	26	10
-1483.31	27	10
-1612.17	28	10
-1742.93	29	10
-1910.59	30	10
-314.95	0	11
-331.66	1	11
-346.26	2	11
-364.85	3	11
-380.77	4	11
-401.21	5	11
-419.86	6	11
-443.33	7	11
-463.69	8	11
-489.24	9	11
-512.20	10	11
-540.98	11	11
-567.78	12	11
-601.17	13	11
-630.52	14	11
-671.81	15	11
-712.53	16	11
-749.39	17	11
-795.24	18	11
-841.39	19	11
-898.66	20	11
-955.34	21	11
-1025.37	22	11
-1090.20	23	11
-1172.68	24	11
-1254.00	25	11
-1356.61	26	11
-1462.63	27	11
-1593.83	28	11
-1725.67	29	11
-1892.41	30	11
-317.55	0	12
-334.05	1	12
-348.51	2	12
-366.72	3	12
-382.57	4	12
-402.42	5	12
-420.26	6	12
-442.35	7	12
-462.28	8	12
-486.22	9	12
-508.04	10	12
-535.45	11	12
-562.55	12	12
-595.95	13	12
-626.15	14	12
-666.40	15	12
-709.38	16	12
-747.40	17	12
-795.17	18	12
-840.12	19	12
-896.77	20	12
-951.15	21	12
-1020.44	22	12
-1088.69	23	12
-1172.11	24	12
-1253.72	25	12
-1360.93	26	12
-1467.04	27	12
-1600.30	28	12
-1734.02	29	12
-1908.67	30	12
-317.35	0	13
-333.22	1	13
-347.38	2	13
-364.77	3	13
-380.37	4	13
-399.58	5	13
-417.28	6	13
-439.33	7	13
-459.80	8	13
-483.93	9	13
-507.48	10	13
-536.04	11	13
-562.16	12	13
-595.28	13	13
-625.86	14	13
-666.93	15	13
-709.79	16	13
-748.44	17	13
-797.67	18	13
-844.17	19	13
-901.35	20	13
-955.49	21	13
-1024.28	22	13
-1091.68	23	13
-1178.29	24	13
-1261.17	25	13
-1369.64	26	13
-1476.71	27	13
-1614.76	28	13
-1754.36	29	13
-1929.24	30	13
-315.03	0	14
-330.63	1	14
-345.16	2	14
-363.43	3	14
-378.79	4	14
-397.78	5	14
-416.03	6	14
-438.38	7	14
-459.34	8	14
-484.16	9	14
-507.37	10	14
-535.90	11	14
-562.96	12	14
-596.57	13	14
-626.92	14	14
-669.14	15	14
-713.56	16	14
-752.80	17	14
-801.41	18	14
-848.33	19	14
-908.02	20	14
-965.11	21	14
-1034.67	22	14
-1102.67	23	14
-1190.14	24	14
-1271.33	25	14
-1381.97	26	14
-1491.92	27	14
-1627.52	28	14
-1762.48	29	14
-1942.54	30	14
-313.39	0	15
-329.22	1	15
-343.77	2	15
-361.76	3	15
-377.98	4	15
-397.31	5	15
-415.97	6	15
-438.97	7	15
-460.28	8	15
-485.77	9	15
-509.68	10	15
-538.72	11	15
-566.34	12	15
-600.71	13	15
-631.98	14	15
-674.32	15	15
-719.68	16	15
-761.25	17	15
-811.63	18	15
-858.81	19	15
-920.57	20	15
-976.10	21	15
-1048.90	22	15
-1117.86	23	15
-1203.44	24	15
-1286.37	25	15
-1395.73	26	15
-1507.43	27	15
-1647.91	28	15
-1784.67	29	15
-1967.57	30	15
-312.75	0	16
-328.75	1	16
-343.59	2	16
-361.99	3	16
-378.85	4	16
-399.26	5	16
-418.23	6	16
-442.31	7	16
-463.62	8	16
-489.45	9	16
-513.50	10	16
-543.77	11	16
-571.21	12	16
-606.88	13	16
-634.05	14	16
-677.98	15	16
-716.04	16	16
-763.92	17	16
-806.85	18	16
-861.49	19	16
-913.81	20	16
-980.65	21	16
-1042.14	22	16
-1122.65	23	16
-1196.65	24	16
-1290.92	25	16
-1382.33	26	16
-1500.42	27	16
-1620.76	28	16
-1772.76	29	16
-1922.73	30	16
-313.97	0	17
-327.86	1	17
-345.69	2	17
-361.26	3	17
-381.39	4	17
-398.88	5	17
-421.29	6	17
-440.50	7	17
-466.08	8	17
-488.31	9	17
-517.05	10	17
-542.23	11	17
-574.74	12	17
-603.30	13	17
-641.06	14	17
-684.85	15	17
-721.10	16	17
-766.15	17	17
-809.08	18	17
-861.91	19	17
-913.36	20	17
-976.87	21	17
-1034.69	22	17
-1109.80	23	17
-1181.58	24	17
-1270.92	25	17
-1356.74	26	17
-1471.01	27	17
-1587.24	28	17
-1738.33	29	17
-1880.98	30	17
-315.52	0	18
-329.30	1	18
-346.82	2	18
-362.14	3	18
-382.07	4	18
-399.05	5	18
-420.37	6	18
-439.70	7	18
-464.52	8	18
-485.95	9	18
-514.01	10	18
-538.21	11	18
-568.48	12	18
-596.24	13	18
-630.82	14	18
-671.26	15	18
-709.06	16	18
-752.87	17	18
-793.84	18	18
-847.21	19	18
-896.78	20	18
-956.93	21	18
-1016.33	22	18
-1090.66	23	18
-1162.32	24	18
-1252.55	25	18
-1338.85	26	18
-1448.29	27	18
-1560.01	28	18
-1711.47	29	18
-1857.89	30	18
-314.66	0	19
-327.98	1	19
-345.10	2	19
-360.21	3	19
-379.25	4	19
-395.47	5	19
-416.61	6	19
-434.74	7	19
-458.12	8	19
-479.21	9	19
-505.81	10	19
-530.31	11	19
-561.43	12	19
-589.12	13	19
-623.36	14	19
-662.08	15	19
-701.53	16	19
-745.11	17	19
-782.80	18	19
-825.40	19	19
-878.77	20	19
-933.04	21	19
-1000.67	22	19
-1064.08	23	19
-1145.03	24	19
-1225.43	25	19
-1323.86	26	19
-1416.93	27	19
-1544.90	28	19
-1672.28	29	19
-1842.96	30	19
-307.39	0	20
-322.69	1	20
-336.20	2	20
-353.18	3	20
-368.36	4	20
-388.67	5	20
-405.46	6	20
-426.86	7	20
-446.91	8	20
-470.86	9	20
-493.80	10	20
-521.77	11	20
-547.56	12	20
-578.19	13	20
-609.08	14	20
-647.70	15	20
-689.27	16	20
-729.29	17	20
-776.99	18	20
-820.30	19	20
-876.15	20	20
-929.03	21	20
-997.48	22	20
-1063.76	23	20
-1146.45	24	20
-1225.94	25	20
-1331.78	26	20
-1423.90	27	20
-1552.14	28	20
-1682.10	29	20
-1847.36	30	20
-303.15	0	21
-318.23	1	21
-331.97	2	21
-349.07	3	21
-364.54	4	21
-384.22	5	21
-401.45	6	21
-422.74	7	21
-443.11	8	21
-467.89	9	21
-490.82	10	21
-519.02	11	21
-544.35	12	21
-576.51	13	21
-606.84	14	21
-646.85	15	21
-688.57	16	21
-728.52	17	21
-778.37	18	21
-822.32	19	21
-877.81	20	21
-932.41	21	21
-1001.55	22	21
-1066.88	23	21
-1150.13	24	21
-1229.36	25	21
-1332.16	26	21
-1429.71	27	21
-1565.16	28	21
-1691.19	29	21
-1859.05	30	21
-300.20	0	22
-315.38	1	22
-329.31	2	22
-346.34	3	22
-362.18	4	22
-382.04	5	22
-399.88	6	22
-421.87	7	22
-442.65	8	22
-466.84	9	22
-490.05	10	22
-518.77	11	22
-544.10	12	22
-576.93	13	22
-608.21	14	22
-649.46	15	22
-690.58	16	22
-729.55	17	22
-779.67	18	22
-823.94	19	22
-880.67	20	22
-934.26	21	22
-1004.31	22	22
-1068.98	23	22
-1153.01	24	22
-1231.88	25	22
-1334.91	26	22
-1431.46	27	22
-1563.13	28	22
-1688.56	29	22
-1850.29	30	22
-300.64	0	23
-316.45	1	23
-330.39	2	23
-348.18	3	23
-363.80	4	23
-384.11	5	23
-401.57	6	23
-424.41	7	23
-444.02	8	23
-469.42	9	23
-492.07	10	23
-521.08	11	23
-545.88	12	23
-579.16	13	23
-609.22	14	23
-650.75	15	23
-690.96	16	23
-728.22	17	23
-775.84	18	23
-819.39	19	23
-875.21	20	23
-927.08	21	23
-994.11	22	23
-1055.54	23	23
-1134.49	24	23
-1209.33	25	23
-1307.46	26	23
-1400.67	27	23
-1525.32	28	23
-1645.99	29	23
-1803.67	30	23
-300.57	0	24
-316.25	1	24
-329.70	2	24
-347.29	3	24
-362.57	4	24
-382.40	5	24
-399.26	6	24
-421.16	7	24
-439.94	8	24
-464.66	9	24
-486.54	10	24
-514.25	11	24
-538.27	12	24
-569.45	13	24
-597.45	14	24
-636.36	15	24
-674.69	16	24
-710.84	17	24
-755.68	18	24
-797.46	19	24
-850.97	20	24
-903.98	21	24
-963.98	22	24
-1024.78	23	24
-1099.22	24	24
-1175.42	25	24
-1270.76	26	24
-1364.86	27	24
-1487.02	28	24
-1606.06	29	24
-1758.67	30	24
-298.69	0	25
-314.00	1	25
-327.01	2	25
-344.04	3	25
-358.86	4	25
-377.81	5	25
-393.74	6	25
-414.33	7	25
-432.47	8	25
-455.79	9	25
-476.95	10	25
-503.56	11	25
-527.40	12	25
-558.18	13	25
-585.67	14	25
-623.29	15	25
-660.11	16	25
-697.01	17	25
-741.31	18	25
-782.35	19	25
-834.98	20	25
-884.07	21	25
-945.75	22	25
-1005.55	23	25
-1081.81	24	25
-1156.73	25	25
-1252.36	26	25
-1345.29	27	25
-1467.40	28	25
-1590.43	29	25
-1749.77	30	25
-294.22	0	26
-308.67	1	26
-321.32	2	26
-337.02	3	26
-351.50	4	26
-369.70	5	26
-386.34	6	26
-405.70	7	26
-424.34	8	26
-447.13	9	26
-468.35	10	26
-494.25	11	26
-517.82	12	26
-547.13	13	26
-574.46	14	26
-610.31	15	26
-648.99	16	26
-684.12	17	26
-727.73	18	26
-767.71	19	26
-819.63	20	26
-868.27	21	26
-930.50	22	26
-988.97	23	26
-1066.92	24	26
-1140.96	25	26
-1238.86	26	26
-1331.74	27	26
-1450.75	28	26
-1574.21	29	26
-1735.48	30	26
-288.15	0	27
-302.46	1	27
-314.88	2	27
-330.66	3	27
-345.25	4	27
-363.18	5	27
-378.99	6	27
-398.45	7	27
-416.90	8	27
-439.47	9	27
-460.73	10	27
-486.16	11	27
-509.29	12	27
-537.99	13	27
-565.60	14	27
-602.09	15	27
-640.41	16	27
-676.35	17	27
-720.50	18	27
-759.78	19	27
-810.10	20	27
-861.30	21	27
-922.79	22	27
-980.37	23	27
-1057.45	24	27
-1129.07	25	27
-1224.39	26	27
-1315.55	27	27
-1439.46	28	27
-1561.82	29	27
-1719.95	30	27
-284.25	0	28
-298.39	1	28
-311.34	2	28
-326.82	3	28
-341.66	4	28
-359.58	5	28
-375.74	6	28
-396.04	7	28
-413.95	8	28
-436.32	9	28
-457.97	10	28
-483.66	11	28
-506.70	12	28
-536.43	13	28
-564.35	14	28
-601.61	15	28
-638.89	16	28
-674.49	17	28
-717.60	18	28
-756.34	19	28
-807.83	20	28
-856.71	21	28
-918.21	22	28
-976.14	23	28
-1051.67	24	28
-1122.23	25	28
-1215.19	26	28
-1304.86	27	28
-1420.94	28	28
-1537.96	29	28
-1679.66	30	28
