H, ύ	X, μμ	Y, μμ
-566.03	5	17
-602.35	6	17
-634.66	7	17
-675.34	8	17
-712.20	9	17
-758.91	10	17
-803.53	11	17
-858.12	12	17
-905.92	13	17
-967.69	14	17
-1045.54	15	17
-1106.83	16	17
-1185.26	17	17
-1259.59	18	17
-1351.16	19	17
-1435.12	20	17
-1540.49	21	17
-1639.61	22	17
-1760.68	23	17
-1873.47	24	17
-2016.04	25	17
-2146.54	26	17
-2307.23	27	17
-2455.58	28	17
-2635.04	29	17
-2802.68	30	17
-433.61	0	18
-455.52	1	18
-483.13	2	18
-507.56	3	18
-538.87	4	18
-566.95	5	18
-603.26	6	18
-635.42	7	18
-675.67	8	18
-712.82	9	18
-745.49	10	18
-794.98	11	18
-842.09	12	18
-898.64	13	18
-949.18	14	18
-1022.72	15	18
-1094.48	16	18
-1158.67	17	18
-1239.83	18	18
-1317.80	19	18
-1411.88	20	18
-1502.15	21	18
-1613.19	22	18
-1717.75	23	18
-1848.36	24	18
-1967.91	25	18
-2117.68	26	18
-2259.54	27	18
-2430.22	28	18
-2589.83	29	18
-2778.35	30	18
-425.36	0	19
-450.81	1	19
-473.34	2	19
-502.13	3	19
-527.55	4	19
-559.88	5	19
-589.36	6	19
-626.92	7	19
-660.82	8	19
-701.90	9	19
-739.98	10	19
-787.63	11	19
-833.56	12	19
-889.29	13	19
-941.09	14	19
-1012.02	15	19
-1083.84	16	19
-1149.71	17	19
-1229.86	18	19
-1308.03	19	19
-1402.08	20	19
-1493.84	21	19
-1603.71	22	19
-1709.56	23	19
-1837.06	24	19
-1959.75	25	19
-2111.14	26	19
-2255.25	27	19
-2429.31	28	19
-2588.90	29	19
-2777.09	30	19
-422.61	0	20
-447.68	1	20
-469.98	2	20
-498.42	3	20
-523.44	4	20
-554.76	5	20
-584.02	6	20
-620.52	7	20
-655.05	8	20
-696.49	9	20
-734.82	10	20
-781.78	11	20
-827.96	12	20
-881.66	13	20
-934.70	14	20
-1004.64	15	20
-1076.71	16	20
-1142.30	17	20
-1222.56	18	20
-1302.35	19	20
-1395.87	20	20
-1487.07	21	20
-1598.07	22	20
-1702.33	23	20
-1831.17	24	20
-1952.61	25	20
-2106.42	26	20
-2249.16	27	20
-2422.76	28	20
-2581.40	29	20
-2774.70	30	20
-417.95	0	21
-442.58	1	21
-465.24	2	21
-492.65	3	21
-518.21	4	21
-548.97	5	21
-578.53	6	21
-615.29	7	21
-648.64	8	21
-690.20	9	21
-727.17	10	21
-774.83	11	21
-820.81	12	21
-875.96	13	21
-926.93	14	21
-996.77	15	21
-1067.65	16	21
-1133.76	17	21
-1214.75	18	21
-1292.52	19	21
-1387.91	20	21
-1475.05	21	21
-1587.41	22	21
-1691.40	23	21
-1818.25	24	21
-1940.26	25	21
-2090.85	26	21
-2229.00	27	21
-2403.41	28	21
-2560.35	29	21
-2751.94	30	21
-415.11	0	22
-439.38	1	22
-461.72	2	22
-489.51	3	22
-514.71	4	22
-546.07	5	22
-575.39	6	22
-611.28	7	22
-644.63	8	22
-685.62	9	22
-723.11	10	22
-771.63	11	22
-816.13	12	22
-871.48	13	22
-921.96	14	22
-989.95	15	22
-1062.91	16	22
-1126.17	17	22
-1207.54	18	22
-1283.37	19	22
-1377.21	20	22
-1463.12	21	22
-1574.18	22	22
-1677.12	23	22
-1804.86	24	22
-1922.59	25	22
-2072.88	26	22
-2212.64	27	22
-2386.11	28	22
-2541.78	29	22
-2736.41	30	22
-412.28	0	23
-436.63	1	23
-459.23	2	23
-486.17	3	23
-511.18	4	23
-542.14	5	23
-570.74	6	23
-606.90	7	23
-640.26	8	23
-680.38	9	23
-717.71	10	23
-765.04	11	23
-809.17	12	23
-863.44	13	23
-912.39	14	23
-982.59	15	23
-1052.31	16	23
-1114.16	17	23
-1194.50	18	23
-1269.35	19	23
-1361.26	20	23
-1447.09	21	23
-1555.31	22	23
-1656.53	23	23
-1780.90	24	23
-1898.53	25	23
-2046.18	26	23
-2183.61	27	23
-2355.67	28	23
-2511.74	29	23
-2707.06	30	23
-416.98	0	24
-437.73	1	24
-463.91	2	24
-486.70	3	24
-516.37	4	24
-542.92	5	24
-576.75	6	24
-607.09	7	24
-645.40	8	24
-680.10	9	24
-723.51	10	24
-764.77	11	24
-815.07	12	24
-860.12	13	24
-917.76	14	24
-990.64	15	24
-1047.13	16	24
-1119.42	17	24
-1189.49	18	24
-1274.30	19	24
-1353.07	20	24
-1450.16	21	24
-1546.73	22	24
-1661.59	23	24
-1772.12	24	24
-1909.35	25	24
-2041.40	26	24
-2199.91	27	24
-2355.02	28	24
-2540.65	29	24
-2722.35	30	24
-412.78	0	25
-433.04	1	25
-458.71	2	25
-481.21	3	25
-509.82	4	25
-535.88	5	25
-568.94	6	25
-598.85	7	25
-635.88	8	25
-669.71	9	25
-711.69	10	25
-751.62	11	25
-800.34	12	25
-844.66	13	25
-899.77	14	25
-970.57	15	25
-1028.78	16	25
-1097.26	17	25
-1167.27	18	25
-1249.87	19	25
-1327.72	20	25
-1422.85	21	25
-1520.38	22	25
-1632.80	23	25
-1741.97	24	25
-1875.84	25	25
-2010.50	26	25
-2169.65	27	25
-2325.99	28	25
-2517.03	29	25
-2694.15	30	25
-406.91	0	26
-426.79	1	26
-451.31	2	26
-473.46	3	26
-501.09	4	26
-526.17	5	26
-558.05	6	26
-587.23	7	26
-623.12	8	26
-657.15	9	26
-697.23	10	26
-737.44	11	26
-784.35	12	26
-828.25	13	26
-882.08	14	26
-948.37	15	26
-1008.14	16	26
-1074.57	17	26
-1143.48	18	26
-1225.38	19	26
-1302.19	20	26
-1396.52	21	26
-1490.44	22	26
-1600.58	23	26
-1706.80	24	26
-1842.13	25	26
-1971.11	26	26
-2129.67	27	26
-2281.63	28	26
-2470.53	29	26
-2643.57	30	26
-400.60	0	27
-420.74	1	27
-445.21	2	27
-466.80	3	27
-493.86	4	27
-519.33	5	27
-550.43	6	27
-579.56	7	27
-615.02	8	27
-647.88	9	27
-688.14	10	27
-726.48	11	27
-773.86	12	27
-817.00	13	27
-871.12	14	27
-936.90	15	27
-992.79	16	27
-1060.59	17	27
-1125.81	18	27
-1207.48	19	27
-1282.38	20	27
-1376.21	21	27
-1466.00	22	27
-1576.84	23	27
-1677.69	24	27
-1812.76	25	27
-1936.95	26	27
-2091.80	27	27
-2238.21	28	27
-2422.50	29	27
-2584.80	30	27
-393.59	0	28
-413.16	1	28
-436.44	2	28
-458.27	3	28
-484.73	4	28
-509.36	5	28
-540.72	6	28
-568.45	7	28
-602.68	8	28
-634.96	9	28
-674.95	10	28
-712.71	11	28
-758.90	12	28
-800.67	13	28
-853.71	14	28
-916.62	15	28
-972.10	16	28
-1038.41	17	28
-1100.45	18	28
-1180.00	19	28
-1251.06	20	28
-1341.95	21	28
-1428.38	22	28
-1536.33	23	28
-1635.12	24	28
-1763.10	25	28
-1881.93	26	28
-2032.79	27	28
-2174.32	28	28
-2316.83	29	28
-2475.08	30	28
