H, ύ	X, μμ	Y, μμ
-1122.81	25	14
-1201.94	26	14
-1303.89	27	14
-1404.59	28	14
-1532.31	29	14
-1656.84	30	14
-291.10	0	15
-303.63	1	15
-318.90	2	15
-332.93	3	15
-350.05	4	15
-365.15	5	15
-384.06	6	15
-401.66	7	15
-423.49	8	15
-444.41	9	15
-469.25	10	15
-491.60	11	15
-519.51	12	15
-546.14	13	15
-578.58	14	15
-615.64	15	15
-648.54	16	15
-690.26	17	15
-729.40	18	15
-778.33	19	15
-824.64	20	15
-880.25	21	15
-931.67	22	15
-997.15	23	15
-1064.71	24	15
-1146.86	25	15
-1225.45	26	15
-1326.73	27	15
-1423.11	28	15
-1547.27	29	15
-1673.39	30	15
-289.57	0	16
-302.18	1	16
-318.23	2	16
-333.07	3	16
-351.32	4	16
-366.60	5	16
-386.81	6	16
-404.42	7	16
-426.77	8	16
-445.95	9	16
-470.30	10	16
-492.17	11	16
-521.64	12	16
-548.10	13	16
-581.86	14	16
-620.64	15	16
-653.43	16	16
-693.50	17	16
-732.06	18	16
-779.67	19	16
-826.02	20	16
-880.27	21	16
-933.84	22	16
-997.94	23	16
-1061.80	24	16
-1142.40	25	16
-1220.54	26	16
-1316.01	27	16
-1407.67	28	16
-1525.10	29	16
-1640.41	30	16
-291.47	0	17
-304.44	1	17
-321.49	2	17
-336.19	3	17
-353.50	4	17
-368.20	5	17
-387.77	6	17
-405.99	7	17
-428.27	8	17
-448.95	9	17
-473.80	10	17
-495.41	11	17
-522.82	12	17
-549.59	13	17
-582.58	14	17
-620.59	15	17
-653.74	16	17
-694.71	17	17
-731.65	18	17
-777.85	19	17
-823.31	20	17
-878.11	21	17
-927.12	22	17
-988.93	23	17
-1049.35	24	17
-1124.47	25	17
-1195.90	26	17
-1293.86	27	17
-1385.70	28	17
-1501.62	29	17
-1613.16	30	17
-292.69	0	18
-305.66	1	18
-322.35	2	18
-336.89	3	18
-355.01	4	18
-369.58	5	18
-388.42	6	18
-406.05	7	18
-428.05	8	18
-448.43	9	18
-472.85	10	18
-494.68	11	18
-522.47	12	18
-547.98	13	18
-579.49	14	18
-617.54	15	18
-650.17	16	18
-688.78	17	18
-723.52	18	18
-767.60	19	18
-809.71	20	18
-859.57	21	18
-909.48	22	18
-971.54	23	18
-1028.29	24	18
-1103.67	25	18
-1173.02	26	18
-1262.13	27	18
-1344.79	28	18
-1453.40	29	18
-1556.16	30	18
-293.59	0	19
-306.05	1	19
-322.75	2	19
-337.00	3	19
-354.54	4	19
-369.62	5	19
-388.25	6	19
-405.74	7	19
-426.88	8	19
-446.57	9	19
-470.74	10	19
-491.86	11	19
-518.41	12	19
-542.67	13	19
-573.05	14	19
-607.56	15	19
-638.32	16	19
-677.75	17	19
-711.13	18	19
-754.47	19	19
-794.11	20	19
-842.99	21	19
-888.07	22	19
-947.47	23	19
-1001.43	24	19
-1072.60	25	19
-1139.87	26	19
-1228.84	27	19
-1312.30	28	19
-1419.30	29	19
-1523.54	30	19
-292.87	0	20
-305.41	1	20
-321.50	2	20
-335.41	3	20
-352.06	4	20
-365.98	5	20
-384.03	6	20
-400.22	7	20
-420.68	8	20
-439.36	9	20
-463.00	10	20
-482.61	11	20
-508.29	12	20
-531.30	13	20
-560.03	14	20
-593.72	15	20
-621.95	16	20
-657.94	17	20
-689.67	18	20
-732.12	19	20
-769.85	20	20
-818.34	21	20
-861.53	22	20
-919.42	23	20
-972.98	24	20
-1044.74	25	20
-1111.68	26	20
-1202.12	27	20
-1289.14	28	20
-1399.32	29	20
-1506.85	30	20
-287.81	0	21
-299.34	1	21
-314.08	2	21
-326.53	3	21
-342.81	4	21
-355.95	5	21
-372.89	6	21
-388.71	7	21
-408.96	8	21
-426.02	9	21
-448.47	10	21
-467.58	11	21
-492.61	12	21
-515.21	13	21
-544.75	14	21
-580.10	15	21
-608.86	16	21
-646.23	17	21
-678.29	18	21
-723.25	19	21
-766.18	20	21
-818.08	21	21
-865.60	22	21
-927.25	23	21
-987.63	24	21
-1065.72	25	21
-1136.39	26	21
-1227.19	27	21
-1322.79	28	21
-1444.26	29	21
-1566.73	30	21
-280.62	0	22
-291.88	1	22
-306.39	2	22
-318.90	3	22
-334.97	4	22
-349.11	5	22
-366.47	6	22
-382.57	7	22
-403.16	8	22
-421.27	9	22
-446.03	10	22
-467.16	11	22
-493.62	12	22
-517.43	13	22
-548.18	14	22
-583.43	15	22
-614.10	16	22
-650.44	17	22
-685.99	18	22
-731.04	19	22
-775.30	20	22
-828.07	21	22
-877.04	22	22
-936.67	23	22
-996.25	24	22
-1072.81	25	22
-1148.31	26	22
-1241.83	27	22
-1335.59	28	22
-1453.16	29	22
-1567.68	30	22
-278.24	0	23
-289.74	1	23
-304.60	2	23
-317.56	3	23
-334.66	4	23
-349.35	5	23
-367.72	6	23
-384.30	7	23
-405.33	8	23
-423.89	9	23
-446.98	10	23
-466.12	11	23
-492.35	12	23
-517.17	13	23
-547.11	14	23
-583.05	15	23
-614.75	16	23
-651.93	17	23
-685.29	18	23
-727.69	19	23
-771.58	20	23
-822.72	21	23
-870.00	22	23
-929.97	23	23
-988.63	24	23
-1061.27	25	23
-1133.40	26	23
-1225.82	27	23
-1314.51	28	23
-1424.01	29	23
-1532.00	30	23
-277.32	0	24
-289.23	1	24
-304.41	2	24
-318.27	3	24
-335.26	4	24
-349.11	5	24
-365.98	6	24
-382.28	7	24
-403.29	8	24
-421.41	9	24
-444.99	10	24
-465.68	11	24
-490.65	12	24
-513.98	13	24
-542.36	14	24
-577.69	15	24
-608.24	16	24
-644.90	17	24
-678.41	18	24
-720.29	19	24
-759.96	20	24
-809.40	21	24
-855.27	22	24
-912.85	23	24
-966.38	24	24
-1035.55	25	24
-1099.28	26	24
-1184.55	27	24
-1268.81	28	24
-1381.24	29	24
-1484.96	30	24
-277.38	0	25
-288.70	1	25
-304.13	2	25
-317.67	3	25
-334.26	4	25
-348.64	5	25
-365.98	6	25
-381.69	7	25
-401.34	8	25
-419.14	9	25
-441.97	10	25
-462.18	11	25
-486.49	12	25
-510.14	13	25
-538.20	14	25
-571.12	15	25
-600.64	16	25
-636.38	17	25
-668.17	18	25
-707.24	19	25
-744.51	20	25
-777.25	21	25
-824.35	22	25
-871.73	23	25
-932.35	24	25
-988.90	25	25
-1059.47	26	25
-1129.05	27	25
-1217.99	28	25
-1300.58	29	25
-1406.66	30	25
-272.63	0	26
-285.72	1	26
-297.87	2	26
-313.02	3	26
-326.64	4	26
-343.08	5	26
-357.32	6	26
-374.87	7	26
-391.28	8	26
-411.09	9	26
-429.43	10	26
-451.58	11	26
-471.91	12	26
-496.67	13	26
-518.96	14	26
-549.27	15	26
-579.40	16	26
-606.43	17	26
-642.80	18	26
-674.17	19	26
-713.80	20	26
-749.99	21	26
-795.01	22	26
-837.51	23	26
-892.34	24	26
-943.42	25	26
-1007.37	26	26
-1071.12	27	26
-1155.17	28	26
-1235.84	29	26
-1338.00	30	26
-270.15	0	27
-283.03	1	27
-295.01	2	27
-309.63	3	27
-322.87	4	27
-338.61	5	27
-352.01	6	27
-368.16	7	27
-383.82	8	27
-402.24	9	27
-418.80	10	27
-440.59	11	27
-459.57	12	27
-482.09	13	27
-503.77	14	27
-532.24	15	27
-560.74	16	27
-585.72	17	27
-617.84	18	27
-645.69	19	27
-684.03	20	27
-718.56	21	27
-760.93	22	27
-801.16	23	27
-853.06	24	27
-901.54	25	27
-964.55	26	27
-1024.80	27	27
-1104.15	28	27
-1182.18	29	27
-1285.44	30	27
-265.66	0	28
-277.25	1	28
-288.11	2	28
-301.99	3	28
-313.50	4	28
-327.94	5	28
-340.12	6	28
-355.32	7	28
-369.85	8	28
-388.28	9	28
-404.11	10	28
-423.80	11	28
-441.50	12	28
-463.27	13	28
-484.25	14	28
-512.20	15	28
-540.46	16	28
-566.26	17	28
-598.99	18	28
-627.98	19	28
-665.57	20	28
-701.76	21	28
-748.24	22	28
-791.30	23	28
-845.92	24	28
-899.39	25	28
-966.69	26	28
-1031.92	27	28
-1117.92	28	28
-1197.62	29	28
-1318.44	30	28
