H, ύ	X, μμ	Y, μμ
-547.14	9	17
-581.94	10	17
-613.42	11	17
-652.89	12	17
-689.12	13	17
-734.36	14	17
-790.73	15	17
-836.70	16	17
-895.52	17	17
-951.23	18	17
-1022.24	19	17
-1088.68	20	17
-1170.24	21	17
-1250.34	22	17
-1349.61	23	17
-1443.04	24	17
-1563.04	25	17
-1681.66	26	17
-1828.09	27	17
-1974.50	28	17
-2160.94	29	17
-2350.30	30	17
-347.25	0	18
-362.72	1	18
-383.08	2	18
-401.17	3	18
-423.98	4	18
-444.37	5	18
-470.92	6	18
-494.20	7	18
-523.65	8	18
-550.45	9	18
-584.09	10	18
-615.58	11	18
-653.82	12	18
-688.58	13	18
-732.13	14	18
-788.09	15	18
-832.07	16	18
-887.17	17	18
-941.30	18	18
-1007.76	19	18
-1070.40	20	18
-1148.48	21	18
-1226.12	22	18
-1320.56	23	18
-1414.85	24	18
-1529.68	25	18
-1644.22	26	18
-1787.03	27	18
-1933.07	28	18
-2118.16	29	18
-2313.24	30	18
-348.12	0	19
-363.97	1	19
-383.71	2	19
-400.92	3	19
-422.87	4	19
-443.21	5	19
-468.84	6	19
-491.23	7	19
-519.19	8	19
-544.46	9	19
-576.12	10	19
-606.45	11	19
-643.83	12	19
-678.10	13	19
-721.78	14	19
-774.42	15	19
-819.29	16	19
-874.20	17	19
-927.32	18	19
-992.00	19	19
-1056.39	20	19
-1133.27	21	19
-1211.52	22	19
-1302.45	23	19
-1397.03	24	19
-1511.90	25	19
-1631.40	26	19
-1777.38	27	19
-1926.88	28	19
-2115.97	29	19
-2311.48	30	19
-345.82	0	20
-361.13	1	20
-380.24	2	20
-396.88	3	20
-417.76	4	20
-436.65	5	20
-461.42	6	20
-484.06	7	20
-511.71	8	20
-538.20	9	20
-569.69	10	20
-599.65	11	20
-636.27	12	20
-670.46	13	20
-712.44	14	20
-763.90	15	20
-810.52	16	20
-862.87	17	20
-917.32	18	20
-982.35	19	20
-1044.97	20	20
-1122.15	21	20
-1200.78	22	20
-1294.97	23	20
-1388.54	24	20
-1504.63	25	20
-1625.05	26	20
-1773.31	27	20
-1921.45	28	20
-2116.55	29	20
-2318.37	30	20
-341.71	0	21
-356.84	1	21
-375.62	2	21
-392.48	3	21
-413.80	4	21
-432.57	5	21
-457.18	6	21
-479.63	7	21
-506.76	8	21
-532.39	9	21
-564.22	10	21
-594.30	11	21
-629.85	12	21
-664.31	13	21
-705.79	14	21
-756.48	15	21
-803.67	16	21
-857.49	17	21
-911.56	18	21
-976.11	19	21
-1038.55	20	21
-1117.11	21	21
-1194.94	22	21
-1290.91	23	21
-1386.30	24	21
-1507.81	25	21
-1622.97	26	21
-1770.00	27	21
-1921.91	28	21
-2112.38	29	21
-2309.17	30	21
-337.41	0	22
-352.88	1	22
-371.47	2	22
-388.46	3	22
-408.89	4	22
-428.03	5	22
-451.67	6	22
-473.89	7	22
-501.55	8	22
-526.57	9	22
-558.02	10	22
-588.28	11	22
-624.28	12	22
-658.39	13	22
-699.96	14	22
-751.03	15	22
-797.72	16	22
-851.79	17	22
-906.42	18	22
-973.61	19	22
-1034.17	20	22
-1111.18	21	22
-1190.74	22	22
-1284.93	23	22
-1377.93	24	22
-1498.03	25	22
-1614.70	26	22
-1762.46	27	22
-1909.55	28	22
-2101.16	29	22
-2300.91	30	22
-334.32	0	23
-349.82	1	23
-368.61	2	23
-385.14	3	23
-405.75	4	23
-424.80	5	23
-448.69	6	23
-471.07	7	23
-498.36	8	23
-523.42	9	23
-555.26	10	23
-585.30	11	23
-622.51	12	23
-656.37	13	23
-696.74	14	23
-750.65	15	23
-794.56	16	23
-848.88	17	23
-902.89	18	23
-968.67	19	23
-1030.00	20	23
-1108.52	21	23
-1186.10	22	23
-1280.99	23	23
-1373.64	24	23
-1490.70	25	23
-1608.66	26	23
-1755.28	27	23
-1902.62	28	23
-2095.00	29	23
-2293.86	30	23
-332.68	0	24
-347.96	1	24
-367.38	2	24
-383.25	3	24
-403.82	4	24
-423.28	5	24
-447.44	6	24
-469.44	7	24
-497.46	8	24
-522.42	9	24
-553.92	10	24
-584.30	11	24
-620.60	12	24
-653.59	13	24
-695.13	14	24
-748.35	15	24
-790.52	16	24
-844.14	17	24
-896.90	18	24
-961.74	19	24
-1021.52	20	24
-1098.15	21	24
-1172.23	22	24
-1264.89	23	24
-1354.13	24	24
-1469.85	25	24
-1582.91	26	24
-1727.49	27	24
-1871.10	28	24
-2056.39	29	24
-2251.42	30	24
-333.01	0	25
-348.48	1	25
-367.39	2	25
-383.69	3	25
-404.54	4	25
-423.38	5	25
-447.40	6	25
-469.54	7	25
-496.60	8	25
-521.44	9	25
-552.01	10	25
-581.07	11	25
-616.13	12	25
-648.29	13	25
-688.35	14	25
-738.78	15	25
-778.84	16	25
-830.16	17	25
-880.24	18	25
-941.69	19	25
-999.65	20	25
-1072.35	21	25
-1144.06	22	25
-1235.58	23	25
-1320.91	24	25
-1431.15	25	25
-1541.81	26	25
-1681.72	27	25
-1824.90	28	25
-2012.63	29	25
-2206.57	30	25
-330.80	0	26
-345.61	1	26
-363.74	2	26
-379.87	3	26
-399.85	4	26
-418.07	5	26
-440.86	6	26
-461.16	7	26
-486.59	8	26
-509.88	9	26
-537.95	10	26
-566.19	11	26
-599.46	12	26
-630.85	13	26
-669.80	14	26
-714.81	15	26
-757.55	16	26
-791.77	17	26
-844.74	18	26
-898.82	19	26
-962.38	20	26
-1024.09	21	26
-1096.97	22	26
-1174.49	23	26
-1268.13	24	26
-1363.90	25	26
-1483.58	26	26
-1607.62	27	26
-1762.16	28	26
-1921.95	29	26
-2130.68	30	26
-326.18	0	27
-340.17	1	27
-357.71	2	27
-373.16	3	27
-392.23	4	27
-409.15	5	27
-430.93	6	27
-451.38	7	27
-477.24	8	27
-499.82	9	27
-527.85	10	27
-555.04	11	27
-587.02	12	27
-617.88	13	27
-654.96	14	27
-700.39	15	27
-741.33	16	27
-787.99	17	27
-836.55	18	27
-894.11	19	27
-950.12	20	27
-1019.63	21	27
-1087.31	22	27
-1172.50	23	27
-1255.87	24	27
-1364.12	25	27
-1474.65	26	27
-1612.54	27	27
-1754.83	28	27
-1943.36	29	27
-2065.00	30	27
-318.92	0	28
-332.87	1	28
-350.25	2	28
-365.38	3	28
-383.67	4	28
-400.76	5	28
-421.87	6	28
-441.55	7	28
-466.45	8	28
-488.97	9	28
-516.38	10	28
-542.59	11	28
-574.28	12	28
-603.97	13	28
-639.69	14	28
-685.47	15	28
-724.80	16	28
-771.25	17	28
-817.73	18	28
-874.18	19	28
-928.73	20	28
-997.72	21	28
-1064.10	22	28
-1149.08	23	28
-1232.71	24	28
-1334.83	25	28
-1441.43	26	28
-1577.59	27	28
-1712.49	28	28
-1891.41	29	28
-1976.85	30	28
