H, ύ	X, μμ	Y, μμ
-234.65	4	14
-242.14	5	14
-251.03	6	14
-258.98	7	14
-268.14	8	14
-276.92	9	14
-287.11	10	14
-296.48	11	14
-307.49	12	14
-317.49	13	14
-329.18	14	14
-343.59	15	14
-356.20	16	14
-370.90	17	14
-385.29	18	14
-402.72	19	14
-415.72	20	14
-433.31	21	14
-452.41	22	14
-473.72	23	14
-493.24	24	14
-519.11	25	14
-543.41	26	14
-572.05	27	14
-597.81	28	14
-630.77	29	14
-661.73	30	14
-204.76	0	15
-211.35	1	15
-219.12	2	15
-225.98	3	15
-234.10	4	15
-241.44	5	15
-250.87	6	15
-259.79	7	15
-270.35	8	15
-279.48	9	15
-291.00	10	15
-301.35	11	15
-312.36	12	15
-323.15	13	15
-336.94	14	15
-352.55	15	15
-365.24	16	15
-381.31	17	15
-395.64	18	15
-412.55	19	15
-428.74	20	15
-448.73	21	15
-466.63	22	15
-489.10	23	15
-508.88	24	15
-535.47	25	15
-558.46	26	15
-586.95	27	15
-612.73	28	15
-646.33	29	15
-675.40	30	15
-207.80	0	16
-214.13	1	16
-222.32	2	16
-229.80	3	16
-238.48	4	16
-246.74	5	16
-257.39	6	16
-266.70	7	16
-277.42	8	16
-287.50	9	16
-299.16	10	16
-309.52	11	16
-321.64	12	16
-333.23	13	16
-346.76	14	16
-363.27	15	16
-375.92	16	16
-391.64	17	16
-406.02	18	16
-422.93	19	16
-436.87	20	16
-454.72	21	16
-471.67	22	16
-492.83	23	16
-511.16	24	16
-533.06	25	16
-551.26	26	16
-572.59	27	16
-591.87	28	16
-615.55	29	16
-635.94	30	16
-209.23	0	17
-217.39	1	17
-224.73	2	17
-233.76	3	17
-241.01	4	17
-250.88	5	17
-259.13	6	17
-270.20	7	17
-279.66	8	17
-289.69	9	17
-299.04	10	17
-310.29	11	17
-320.39	12	17
-332.25	13	17
-341.92	14	17
-354.41	15	17
-366.95	16	17
-378.42	17	17
-392.27	18	17
-404.66	19	17
-420.10	20	17
-435.51	21	17
-449.57	22	17
-464.35	23	17
-481.16	24	17
-495.72	25	17
-515.76	26	17
-534.83	27	17
-556.95	28	17
-572.63	29	17
-591.31	30	17
-210.44	0	18
-218.25	1	18
-225.32	2	18
-233.71	3	18
-240.42	4	18
-248.73	5	18
-255.50	6	18
-264.64	7	18
-272.53	8	18
-281.22	9	18
-289.40	10	18
-299.71	11	18
-309.86	12	18
-319.72	13	18
-329.42	14	18
-341.77	15	18
-353.83	16	18
-364.98	17	18
-378.43	18	18
-391.56	19	18
-404.65	20	18
-416.77	21	18
-432.23	22	18
-447.53	23	18
-466.08	24	18
-483.46	25	18
-503.90	26	18
-522.58	27	18
-544.98	28	18
-567.19	29	18
-595.19	30	18
-207.69	0	19
-214.97	1	19
-221.31	2	19
-228.65	3	19
-234.80	4	19
-243.18	5	19
-250.07	6	19
-258.58	7	19
-267.24	8	19
-276.09	9	19
-284.53	10	19
-294.78	11	19
-304.43	12	19
-314.61	13	19
-324.25	14	19
-336.98	15	19
-346.67	16	19
-359.49	17	19
-371.41	18	19
-385.76	19	19
-398.37	20	19
-413.43	21	19
-427.93	22	19
-447.61	23	19
-466.15	24	19
-489.04	25	19
-511.03	26	19
-536.25	27	19
-555.51	28	19
-582.96	29	19
-607.81	30	19
-203.63	0	20
-210.95	1	20
-217.04	2	20
-224.67	3	20
-231.50	4	20
-239.47	5	20
-246.62	6	20
-254.86	7	20
-263.43	8	20
-273.07	9	20
-281.67	10	20
-292.09	11	20
-301.91	12	20
-312.30	13	20
-322.60	14	20
-335.97	15	20
-350.43	16	20
-362.55	17	20
-377.67	18	20
-392.83	19	20
-408.77	20	20
-422.40	21	20
-442.08	22	20
-459.92	23	20
-481.74	24	20
-502.70	25	20
-528.57	26	20
-552.58	27	20
-581.92	28	20
-608.51	29	20
-641.56	30	20
-201.34	0	21
-208.90	1	21
-215.35	2	21
-223.36	3	21
-230.28	4	21
-238.17	5	21
-245.34	6	21
-254.56	7	21
-263.83	8	21
-274.59	9	21
-283.71	10	21
-295.37	11	21
-305.52	12	21
-316.45	13	21
-328.20	14	21
-343.19	15	21
-357.70	16	21
-370.99	17	21
-386.70	18	21
-401.71	19	21
-419.93	20	21
-437.46	21	21
-456.50	22	21
-475.31	23	21
-498.31	24	21
-520.27	25	21
-545.80	26	21
-569.12	27	21
-598.01	28	21
-623.90	29	21
-652.09	30	21
-202.69	0	22
-209.84	1	22
-217.14	2	22
-225.79	3	22
-233.09	4	22
-242.12	5	22
-250.50	6	22
-260.76	7	22
-270.26	8	22
-281.91	9	22
-291.06	10	22
-302.59	11	22
-313.65	12	22
-325.99	13	22
-337.06	14	22
-353.29	15	22
-368.05	16	22
-380.97	17	22
-395.70	18	22
-409.24	19	22
-426.01	20	22
-440.87	21	22
-458.75	22	22
-476.64	23	22
-496.63	24	22
-513.46	25	22
-531.55	26	22
-548.70	27	22
-568.96	28	22
-585.83	29	22
-602.59	30	22
-205.34	0	23
-213.55	1	23
-220.68	2	23
-229.37	3	23
-237.10	4	23
-245.94	5	23
-253.96	6	23
-263.69	7	23
-272.26	8	23
-282.57	9	23
-291.34	10	23
-302.32	11	23
-311.91	12	23
-321.78	13	23
-330.49	14	23
-342.94	15	23
-355.61	16	23
-366.42	17	23
-378.95	18	23
-391.99	19	23
-407.51	20	23
-417.51	21	23
-430.96	22	23
-443.04	23	23
-457.72	24	23
-472.56	25	23
-489.92	26	23
-506.50	27	23
-521.76	28	23
-535.58	29	23
-549.91	30	23
-204.60	0	24
-212.43	1	24
-219.00	2	24
-227.26	3	24
-234.00	4	24
-241.89	5	24
-248.41	6	24
-256.56	7	24
-263.84	8	24
-272.97	9	24
-281.30	10	24
-291.69	11	24
-301.18	12	24
-310.73	13	24
-319.65	14	24
-331.52	15	24
-343.49	16	24
-354.19	17	24
-366.52	18	24
-377.87	19	24
-389.91	20	24
-402.04	21	24
-415.88	22	24
-429.14	23	24
-445.34	24	24
-460.58	25	24
-477.55	26	24
-493.22	27	24
-511.71	28	24
-530.30	29	24
-550.96	30	24
-201.30	0	25
-208.49	1	25
-214.62	2	25
-221.98	3	25
-228.37	4	25
-236.59	5	25
-243.59	6	25
-251.20	7	25
-258.69	8	25
-267.50	9	25
-275.76	10	25
-285.47	11	25
-294.47	12	25
-304.86	13	25
-313.27	14	25
-324.83	15	25
-337.20	16	25
-347.83	17	25
-360.08	18	25
-371.56	19	25
-384.75	20	25
-397.38	21	25
-411.87	22	25
-426.85	23	25
-445.15	24	25
-462.94	25	25
-485.88	26	25
-504.96	27	25
-522.95	28	25
-543.64	29	25
-567.32	30	25
-197.17	0	26
-203.96	1	26
-210.15	2	26
-217.30	3	26
-223.82	4	26
-231.63	5	26
-238.46	6	26
-246.15	7	26
-253.15	8	26
-262.04	9	26
-270.62	10	26
-280.20	11	26
-289.21	12	26
-299.58	13	26
-308.75	14	26
-320.56	15	26
-333.31	16	26
-345.29	17	26
-359.12	18	26
-372.31	19	26
-388.40	20	26
-401.00	21	26
-417.32	22	26
-434.54	23	26
-453.49	24	26
-471.36	25	26
-494.36	26	26
-515.30	27	26
-539.61	28	26
-562.58	29	26
-588.31	30	26
-193.98	0	27
-200.93	1	27
-207.14	2	27
-214.44	3	27
-220.99	4	27
-228.85	5	27
-235.50	6	27
-243.40	7	27
-250.94	8	27
-260.39	9	27
-269.49	10	27
-280.21	11	27
-289.63	12	27
-300.66	13	27
-309.83	14	27
-323.56	15	27
-337.16	16	27
-349.00	17	27
-363.52	18	27
-377.03	19	27
-393.20	20	27
-408.72	21	27
-427.79	22	27
-444.49	23	27
-463.82	24	27
-482.78	25	27
-506.83	26	27
-527.99	27	27
-551.75	28	27
-574.96	29	27
-599.21	30	27
-193.40	0	28
-201.30	1	28
-207.22	2	28
-214.93	3	28
-222.16	4	28
-230.74	5	28
-238.25	6	28
-247.45	7	28
-255.44	8	28
-265.04	9	28
-274.53	10	28
-285.55	11	28
-295.03	12	28
-306.23	13	28
-316.55	14	28
-330.04	15	28
-343.46	16	28
-355.38	17	28
-369.26	18	28
-382.00	19	28
-397.47	20	28
-410.48	21	28
-426.22	22	28
-441.22	23	28
-458.29	24	28
-473.60	25	28
-492.62	26	28
-508.89	27	28
-524.98	28	28
-539.30	29	28
-554.40	30	28
