H, ύ	X, μμ	Y, μμ
44.73	28	6
84.06	29	6
135.79	30	6
-135.54	0	7
-138.74	1	7
-141.38	2	7
-145.14	3	7
-147.72	4	7
-150.75	5	7
-153.43	6	7
-156.02	7	7
-157.79	8	7
-159.45	9	7
-160.74	10	7
-161.35	11	7
-161.72	12	7
-161.91	13	7
-161.39	14	7
-159.17	15	7
-156.09	16	7
-151.75	17	7
-145.20	18	7
-137.77	19	7
-127.62	20	7
-117.26	21	7
-101.53	22	7
-83.92	23	7
-60.32	24	7
-36.10	25	7
-4.05	26	7
29.08	27	7
71.62	28	7
116.44	29	7
173.42	30	7
-139.59	0	8
-143.00	1	8
-145.42	2	8
-148.93	3	8
-151.47	4	8
-154.23	5	8
-156.21	6	8
-157.92	7	8
-159.29	8	8
-160.35	9	8
-160.82	10	8
-160.47	11	8
-159.22	12	8
-156.97	13	8
-154.26	14	8
-149.29	15	8
-144.18	16	8
-138.60	17	8
-130.71	18	8
-122.73	19	8
-111.76	20	8
-97.41	21	8
-79.33	22	8
-58.57	23	8
-32.58	24	8
-7.66	25	8
25.10	26	8
59.51	27	8
107.12	28	8
153.80	29	8
212.60	30	8
-140.53	0	9
-143.44	1	9
-145.40	2	9
-147.56	3	9
-149.28	4	9
-150.75	5	9
-151.68	6	9
-152.49	7	9
-152.79	8	9
-153.27	9	9
-153.74	10	9
-152.38	11	9
-150.72	12	9
-148.38	13	9
-145.31	14	9
-141.08	15	9
-135.59	16	9
-129.83	17	9
-121.04	18	9
-111.26	19	9
-98.69	20	9
-85.49	21	9
-67.91	22	9
-48.85	23	9
-23.60	24	9
2.30	25	9
35.29	26	9
68.48	27	9
109.95	28	9
152.23	29	9
204.52	30	9
-137.54	0	10
-140.21	1	10
-142.56	2	10
-143.64	3	10
-145.48	4	10
-146.95	5	10
-148.08	6	10
-149.26	7	10
-150.03	8	10
-150.65	9	10
-150.28	10	10
-149.21	11	10
-147.83	12	10
-145.67	13	10
-143.52	14	10
-139.87	15	10
-134.11	16	10
-128.46	17	10
-120.79	18	10
-113.19	19	10
-102.54	20	10
-92.40	21	10
-77.96	22	10
-60.64	23	10
-35.79	24	10
-14.18	25	10
14.32	26	10
45.38	27	10
86.10	28	10
126.47	29	10
178.45	30	10
-135.44	0	11
-138.04	1	11
-139.91	2	11
-142.05	3	11
-143.99	4	11
-145.92	5	11
-147.40	6	11
-148.66	7	11
-149.36	8	11
-150.21	9	11
-150.63	10	11
-150.75	11	11
-150.32	12	11
-149.58	13	11
-148.59	14	11
-144.66	15	11
-140.61	16	11
-136.85	17	11
-130.49	18	11
-123.28	19	11
-113.76	20	11
-103.64	21	11
-89.37	22	11
-73.73	23	11
-54.00	24	11
-33.55	25	11
-4.59	26	11
25.22	27	11
65.01	28	11
103.74	29	11
155.09	30	11
-135.59	0	12
-138.71	1	12
-141.42	2	12
-144.62	3	12
-147.39	4	12
-148.78	5	12
-150.92	6	12
-153.57	7	12
-155.24	8	12
-157.12	9	12
-158.62	10	12
-159.49	11	12
-159.62	12	12
-159.82	13	12
-159.67	14	12
-156.90	15	12
-153.01	16	12
-149.83	17	12
-144.08	18	12
-136.88	19	12
-127.37	20	12
-117.40	21	12
-103.46	22	12
-87.89	23	12
-66.71	24	12
-44.11	25	12
-13.85	26	12
16.95	27	12
57.56	28	12
98.76	29	12
152.70	30	12
-140.21	0	13
-143.76	1	13
-146.68	2	13
-150.38	3	13
-153.17	4	13
-155.93	5	13
-158.10	6	13
-160.83	7	13
-162.60	8	13
-164.50	9	13
-165.69	10	13
-166.52	11	13
-166.49	12	13
-165.34	13	13
-163.97	14	13
-161.21	15	13
-156.52	16	13
-152.18	17	13
-144.75	18	13
-135.55	19	13
-122.20	20	13
-109.26	21	13
-92.35	22	13
-73.84	23	13
-48.67	24	13
-22.89	25	13
10.37	26	13
42.51	27	13
85.74	28	13
134.97	29	13
196.00	30	13
-142.77	0	14
-146.17	1	14
-148.90	2	14
-151.73	3	14
-153.88	4	14
-156.52	5	14
-158.24	6	14
-159.98	7	14
-160.78	8	14
-160.81	9	14
-160.41	10	14
-159.26	11	14
-157.16	12	14
-154.36	13	14
-151.70	14	14
-147.77	15	14
-143.67	16	14
-136.53	17	14
-127.44	18	14
-117.46	19	14
-103.52	20	14
-90.16	21	14
-72.56	22	14
-53.50	23	14
-25.14	24	14
3.45	25	14
37.59	26	14
72.10	27	14
117.42	28	14
161.99	29	14
220.76	30	14
-142.10	0	15
-144.58	1	15
-146.49	2	15
-148.61	3	15
-149.94	4	15
-151.43	5	15
-152.55	6	15
-154.20	7	15
-154.83	8	15
-154.51	9	15
-154.27	10	15
-152.88	11	15
-151.43	12	15
-149.14	13	15
-146.58	14	15
-142.08	15	15
-135.34	16	15
-129.30	17	15
-121.18	18	15
-112.06	19	15
-99.20	20	15
-86.04	21	15
-67.40	22	15
-48.53	23	15
-23.46	24	15
1.06	25	15
32.93	26	15
64.69	27	15
104.82	28	15
146.41	29	15
205.24	30	15
-139.34	0	16
-140.83	1	16
-142.89	2	16
-145.00	3	16
-146.47	4	16
-148.49	5	16
-149.98	6	16
-151.06	7	16
-151.33	8	16
-151.54	9	16
-151.70	10	16
-151.00	11	16
-149.88	12	16
-147.75	13	16
-145.15	14	16
-141.25	15	16
-136.12	16	16
-131.29	17	16
-124.69	18	16
-117.91	19	16
-108.09	20	16
-95.46	21	16
-78.18	22	16
-63.45	23	16
-41.03	24	16
-16.96	25	16
13.56	26	16
44.38	27	16
83.25	28	16
122.69	29	16
174.18	30	16
-136.43	0	17
-139.07	1	17
-141.40	2	17
-143.82	3	17
-145.64	4	17
-147.57	5	17
-149.09	6	17
-150.65	7	17
-152.00	8	17
-153.17	9	17
-154.19	10	17
-154.89	11	17
-154.27	12	17
-152.36	13	17
-151.12	14	17
-148.86	15	17
-145.09	16	17
-141.24	17	17
-135.65	18	17
-128.92	19	17
-119.34	20	17
-109.37	21	17
-95.57	22	17
-80.37	23	17
-58.74	24	17
-36.21	25	17
-7.82	26	17
21.20	27	17
60.47	28	17
99.10	29	17
148.40	30	17
-137.72	0	18
-141.60	1	18
-143.63	2	18
-146.47	3	18
-149.21	4	18
-151.92	5	18
-154.46	6	18
-157.31	7	18
-159.40	8	18
-161.33	9	18
-162.66	10	18
-164.11	11	18
-164.37	12	18
-163.63	13	18
-162.54	14	18
-161.07	15	18
-158.54	16	18
-154.27	17	18
-149.77	18	18
-142.67	19	18
-134.16	20	18
-122.56	21	18
-109.79	22	18
-91.05	23	18
-72.99	24	18
-46.87	25	18
-21.60	26	18
13.83	27	18
50.08	28	18
99.94	29	18
150.84	30	18
-141.62	0	19
-145.30	1	19
-148.14	2	19
-151.68	3	19
-154.34	4	19
-157.21	5	19
-159.67	6	19
-162.33	7	19
-164.27	8	19
-166.06	9	19
-167.17	10	19
-167.32	11	19
-167.10	12	19
-166.03	13	19
-164.52	14	19
-161.17	15	19
-156.55	16	19
-150.27	17	19
-141.75	18	19
-132.52	19	19
-120.86	20	19
-107.70	21	19
-89.83	22	19
-71.18	23	19
-48.88	24	19
-24.23	25	19
13.06	26	19
49.90	27	19
96.21	28	19
143.99	29	19
201.99	30	19
-143.23	0	20
-146.34	1	20
-148.77	2	20
-151.89	3	20
-154.19	4	20
-156.16	5	20
-157.93	6	20
-158.89	7	20
-159.46	8	20
-159.42	9	20
-158.96	10	20
-157.66	11	20
-156.31	12	20
-154.19	13	20
-152.51	14	20
-147.39	15	20
-141.48	16	20
-135.14	17	20
-126.24	18	20
-116.62	19	20
-104.90	20	20
-91.08	21	20
-72.23	22	20
-51.65	23	20
-27.20	24	20
-0.59	25	20
33.86	26	20
68.16	27	20
112.58	28	20
158.29	29	20
214.83	30	20
-140.65	0	21
-143.17	1	21
-144.92	2	21
-147.08	3	21
-148.84	4	21
-150.75	5	21
-151.88	6	21
-152.79	7	21
-153.42	8	21
-153.33	9	21
-153.22	10	21
-152.64	11	21
-151.77	12	21
-149.38	13	21
-146.23	14	21
-141.86	15	21
-136.87	16	21
-131.34	17	21
-123.68	18	21
-115.17	19	21
-103.08	20	21
-90.33	21	21
-74.13	22	21
-57.74	23	21
-37.11	24	21
-14.91	25	21
15.27	26	21
46.71	27	21
88.50	28	21
128.69	29	21
178.49	30	21
-136.18	0	22
-138.66	1	22
-140.82	2	22
-143.34	3	22
-145.34	4	22
-146.61	5	22
-147.68	6	22
-149.24	7	22
-149.91	8	22
-150.81	9	22
-151.30	10	22
-151.04	11	22
-150.01	12	22
-148.50	13	22
-146.64	14	22
-143.76	15	22
-140.28	16	22
-136.58	17	22
-130.65	18	22
-122.92	19	22
-113.23	20	22
-103.18	21	22
-87.95	22	22
-73.44	23	22
-54.03	24	22
-33.41	25	22
-4.63	26	22
24.77	27	22
61.07	28	22
97.45	29	22
147.39	30	22
-134.38	0	23
-137.39	1	23
-139.62	2	23
-142.05	3	23
-144.25	4	23
-146.73	5	23
-148.64	6	23
-151.20	7	23
-153.24	8	23
-153.93	9	23
-154.47	10	23
-155.48	11	23
-155.70	12	23
-155.03	13	23
-154.87	14	23
-152.80	15	23
-150.59	16	23
-147.17	17	23
-143.25	18	23
-137.06	19	23
-128.38	20	23
-119.30	21	23
-106.29	22	23
-91.92	23	23
-73.50	24	23
-52.47	25	23
-26.03	26	23
3.59	27	23
39.09	28	23
77.12	29	23
125.43	30	23
-136.28	0	24
-140.27	1	24
-143.15	2	24
-146.46	3	24
-149.56	4	24
-152.55	5	24
-154.93	6	24
-158.17	7	24
-160.44	8	24
-162.16	9	24
-163.51	10	24
-164.74	11	24
-165.40	12	24
-165.30	13	24
-164.82	14	24
-162.73	15	24
-160.48	16	24
-156.95	17	24
-151.06	18	24
-144.02	19	24
-134.77	20	24
-124.50	21	24
-111.00	22	24
-94.81	23	24
-72.87	24	24
-48.89	25	24
-16.56	26	24
16.52	27	24
57.06	28	24
100.20	29	24
152.86	30	24
-139.36	0	25
-143.15	1	25
-145.93	2	25
-149.29	3	25
-152.04	4	25
-154.94	5	25
-157.10	6	25
-159.62	7	25
-161.14	8	25
-162.62	9	25
-163.52	10	25
-164.01	11	25
-163.99	12	25
-162.60	13	25
-160.11	14	25
-155.90	15	25
-151.54	16	25
-146.18	17	25
-140.62	18	25
-131.87	19	25
-123.93	20	25
-111.89	21	25
-96.61	22	25
-77.01	23	25
-56.15	24	25
-29.13	25	25
-2.51	26	25
34.02	27	25
69.71	28	25
119.78	29	25
166.43	30	25
-138.85	0	26
-141.48	1	26
-144.65	2	26
-146.95	3	26
-149.14	4	26
-150.66	5	26
-152.15	6	26
-152.85	7	26
-153.86	8	26
-154.19	9	26
-154.78	10	26
-154.99	11	26
-154.12	12	26
-152.74	13	26
-150.36	14	26
-146.62	15	26
-142.31	16	26
-137.18	17	26
-131.49	18	26
-122.82	19	26
-113.03	20	26
-100.55	21	26
-86.82	22	26
-69.39	23	26
-50.64	24	26
-26.06	25	26
0.48	26	26
34.42	27	26
69.23	28	26
110.08	29	26
151.67	30	26
-135.57	0	27
-137.53	1	27
-140.35	2	27
-143.12	3	27
-144.39	4	27
-146.10	5	27
-147.63	6	27
-148.50	7	27
-149.81	8	27
-150.82	9	27
-151.37	10	27
-150.91	11	27
-149.84	12	27
-149.05	13	27
-147.27	14	27
-144.67	15	27
-141.00	16	27
-136.04	17	27
-130.85	18	27
-123.88	19	27
-116.30	20	27
-106.67	21	27
-96.14	22	27
-82.04	23	27
-65.63	24	27
-43.65	25	27
-22.31	26	27
6.06	27	27
37.02	28	27
75.51	29	27
112.94	30	27
-131.76	0	28
-134.00	1	28
-136.85	2	28
-138.90	3	28
-141.00	4	28
-142.91	5	28
-144.84	6	28
-146.27	7	28
-148.02	8	28
-148.95	9	28
-149.67	10	28
-150.06	11	28
-150.34	12	28
-150.39	13	28
-150.06	14	28
-148.74	15	28
-145.24	16	28
-142.10	17	28
-139.24	18	28
-133.72	19	28
-127.23	20	28
-119.01	21	28
-109.27	22	28
-96.25	23	28
-82.54	24	28
-64.79	25	28
-46.60	26	28
-18.88	27	28
9.52	28	28
45.79	29	28
78.85	30	28
